date,instrument,prediction,primary_signal,size,annualized_ewma_vol,raw_weight,capped_weight,weight
2022-02-02,rb1s,0.55,1,0.55,0.3101548494092554,0.1773307755940531,0.1773307755940531,0.1773307755940531
2022-02-03,ng1s,0.55,-1,0.55,0.9759607278528365,-0.056354726609750806,-0.056354726609750806,-0.056354726609750806
2022-02-03,rb1s,0.55,1,0.55,0.3061638361654834,0.1796423793510092,0.1796423793510092,0.1796423793510092
2022-02-04,ng1s,0.55,-1,0.55,0.9816571477979342,-0.05602770796644908,-0.05602770796644908,-0.05602770796644908
2022-02-04,rb1s,0.55,1,0.55,0.30214437545258677,0.18203218218977152,0.18203218218977152,0.18203218218977152
2022-02-07,rb1s,0.55,1,0.55,0.29723563306062895,0.1850383799333417,0.1850383799333417,0.1850383799333417
2022-02-08,ng1s,0.55,-1,0.55,0.9753319586727294,-0.05639105692265657,-0.05639105692265657,-0.05639105692265657
2022-02-08,rb1s,0.55,-1,0.55,0.30256282396581674,-0.18178042919844592,-0.18178042919844592,-0.18178042919844592
2022-02-09,ng1s,0.55,-1,0.55,0.9737909241948699,-0.056480296369032186,-0.056480296369032186,-0.056480296369032186
2022-02-09,rb1s,0.55,1,0.55,0.29817704275805745,0.1844541735717304,0.1844541735717304,0.1844541735717304
2022-02-10,cl1s,0.55,1,0.55,0.3192786614094952,0.17226331304821843,0.17226331304821843,0.17226331304821843
2022-02-10,ng1s,0.55,-1,0.55,0.9584298444462153,-0.057385525209494324,-0.057385525209494324,-0.057385525209494324
2022-02-10,rb1s,0.55,1,0.55,0.29324895090585246,0.18755395315176338,0.18755395315176338,0.18755395315176338
2022-02-11,ng1s,0.55,-1,0.55,0.9426867151213664,-0.05834387937982029,-0.05834387937982029,-0.05834387937982029
2022-02-11,rb1s,0.55,1,0.55,0.29587007180656916,0.18589240765100884,0.18589240765100884,0.18589240765100884
2022-02-14,ng1s,0.55,-1,0.55,0.9450740155948256,-0.05819650005442509,-0.05819650005442509,-0.05819650005442509
2022-02-14,rb1s,0.55,-1,0.55,0.29233034931879326,-0.18814331159308126,-0.18814331159308126,-0.18814331159308126
2022-02-15,cl1s,0.55,1,0.55,0.34205555852816205,0.16079259239832455,0.16079259239832455,0.16079259239832455
2022-02-15,ng1s,0.55,-1,0.55,0.9320171263677636,-0.05901179113987399,-0.05901179113987399,-0.05901179113987399
2022-02-15,rb1s,0.55,1,0.55,0.31488854261558524,0.1746649768300519,0.1746649768300519,0.1746649768300519
2022-02-16,cl1s,0.55,1,0.55,0.3386531072445316,0.16240807724314218,0.16240807724314218,0.16240807724314218
2022-02-16,ng1s,0.55,-1,0.55,0.953736928003755,-0.05766789392869505,-0.05766789392869505,-0.05766789392869505
2022-02-16,rb1s,0.55,1,0.55,0.3096940195643065,0.17759464673349792,0.17759464673349792,0.17759464673349792
2022-02-17,cl1s,0.55,1,0.55,0.3401383432804656,0.1616989118884754,0.1616989118884754,0.1616989118884754
2022-02-17,ng1s,0.55,-1,0.55,0.9509924650743962,-0.057834317326265414,-0.057834317326265414,-0.057834317326265414
2022-02-17,rb1s,0.55,1,0.55,0.3073718200440223,0.1789363774210753,0.1789363774210753,0.1789363774210753
2022-02-18,cl1s,0.55,1,0.55,0.3345667783210609,0.16439169566088913,0.16439169566088913,0.16439169566088913
2022-02-18,ng1s,0.55,-1,0.55,0.9364126008036184,-0.05873479271081962,-0.05873479271081962,-0.05873479271081962
2022-02-18,rb1s,0.55,1,0.55,0.30236177983253987,0.18190129728188933,0.18190129728188933,0.18190129728188933
2022-02-22,cl1s,0.55,1,0.55,0.3317945690423964,0.165765220807373,0.165765220807373,0.165765220807373
2022-02-22,ng1s,0.55,-1,0.55,0.9219905532250798,-0.05965353962425383,-0.05965353962425383,-0.05965353962425383
2022-02-22,rb1s,0.55,1,0.55,0.2992007574112153,0.1838230640720242,0.1838230640720242,0.1838230640720242
2022-02-23,cl1s,0.55,1,0.55,0.3263754312932343,0.16851758657833796,0.16851758657833796,0.16851758657833796
2022-02-23,ng1s,0.55,-1,0.55,0.9096302052402433,-0.0604641311196058,-0.0604641311196058,-0.0604641311196058
2022-02-23,rb1s,0.55,1,0.55,0.29444965512817667,0.18678914728583396,0.18678914728583396,0.18678914728583396
2022-02-24,cl1s,0.55,1,0.55,0.3211288313039235,0.17127082540884278,0.17127082540884278,0.17127082540884278
2022-02-24,ng1s,0.55,-1,0.55,0.8947264923501498,-0.06147129929676414,-0.06147129929676414,-0.06147129929676414
2022-02-24,rb1s,0.55,1,0.55,0.2910136378090059,0.1889945791341121,0.1889945791341121,0.1889945791341121
2022-02-25,cl1s,0.55,1,0.55,0.31975532135525403,0.17200651975669232,0.17200651975669232,0.17200651975669232
2022-02-25,ng1s,0.55,-1,0.55,0.8880725654749934,-0.06193187599549681,-0.06193187599549681,-0.06193187599549681
2022-02-25,rb1s,0.55,1,0.55,0.291198776689435,0.18887441982168005,0.18887441982168005,0.18887441982168005
2022-02-28,cl1s,0.55,1,0.55,0.33575772690561356,0.16380859051819027,0.16380859051819027,0.16380859051819027
2022-02-28,ng1s,0.55,-1,0.55,0.8750806266310718,-0.06285135143688611,-0.06285135143688611,-0.06285135143688611
2022-02-28,rb1s,0.55,1,0.55,0.2902852265646771,0.1894688222714142,0.1894688222714142,0.1894688222714142
2022-03-01,ng1s,0.55,-1,0.55,0.8665870307988499,-0.06346737032205421,-0.06346737032205421,-0.06346737032205421
2022-03-01,rb1s,0.55,1,0.55,0.3178737893959811,0.173024646368328,0.173024646368328,0.173024646368328
2022-03-02,ng1s,0.55,-1,0.55,0.8587437178858418,-0.06404704786127065,-0.06404704786127065,-0.06404704786127065
2022-03-02,rb1s,0.55,-1,0.55,0.36378950326903814,-0.1511863302975103,-0.1511863302975103,-0.1511863302975103
2022-03-03,cl1s,0.55,1,0.55,0.4309181428941351,0.12763444962100845,0.12763444962100845,0.12763444962100845
2022-03-03,ng1s,0.55,-1,0.55,0.8454912780778637,-0.06505093716050717,-0.06505093716050717,-0.06505093716050717
2022-03-03,rb1s,0.55,-1,0.55,0.36039087966361183,-0.1526120751205938,-0.1526120751205938,-0.1526120751205938
2022-03-04,ng1s,0.55,-1,0.55,0.8473099613829868,-0.06491131050817404,-0.06491131050817404,-0.06491131050817404
2022-03-04,rb1s,0.55,-1,0.55,0.40895183969795096,-0.13449016402670455,-0.13449016402670455,-0.13449016402670455
2022-03-07,ng1s,0.55,-1,0.55,0.8424794757221723,-0.06528348949136605,-0.06528348949136605,-0.06528348949136605
2022-03-07,rb1s,0.55,-1,0.55,0.402228150136381,-0.13673831625496996,-0.13673831625496996,-0.13673831625496996
2022-03-08,ng1s,0.55,-1,0.55,0.8515187999740393,-0.06459047058230166,-0.06459047058230166,-0.06459047058230166
2022-03-08,rb1s,0.55,-1,0.55,0.4001571418388562,-0.13744600370558568,-0.13744600370558568,-0.13744600370558568
2022-03-09,ng1s,0.55,-1,0.55,0.8375042608329201,-0.06567130768421531,-0.06567130768421531,-0.06567130768421531
2022-03-09,rb1s,0.55,-1,0.55,0.5140965208500893,-0.1069838012306604,-0.1069838012306604,-0.1069838012306604
2022-03-10,ng1s,0.55,-1,0.55,0.8256288002471338,-0.06661589322409413,-0.06661589322409413,-0.06661589322409413
2022-03-10,rb1s,0.55,-1,0.55,0.5239942646622804,-0.10496298091248778,-0.10496298091248778,-0.10496298091248778
2022-03-11,ng1s,0.55,-1,0.55,0.81333093710519,-0.0676231500497893,-0.0676231500497893,-0.0676231500497893
2022-03-11,rb1s,0.55,-1,0.55,0.5304858985200811,-0.10367853349813035,-0.10367853349813035,-0.10367853349813035
2022-03-14,cl1s,0.55,-1,0.55,0.6014630675595904,-0.09144368618202951,-0.09144368618202951,-0.09144368618202951
2022-03-14,ng1s,0.55,-1,0.55,0.8016399692405684,-0.06860935346338097,-0.06860935346338097,-0.06860935346338097
2022-03-14,rb1s,0.55,-1,0.55,0.5406525927703477,-0.10172891193987538,-0.10172891193987538,-0.10172891193987538
2022-03-15,ng1s,0.55,-1,0.55,0.791138561750161,-0.069520059644582,-0.069520059644582,-0.069520059644582
2022-03-15,rb1s,0.55,1,0.55,0.5574989894470781,0.09865488734705771,0.09865488734705771,0.09865488734705771
2022-03-16,ng1s,0.55,-1,0.55,0.7849364183378305,-0.07006936958851671,-0.07006936958851671,-0.07006936958851671
2022-03-16,rb1s,0.55,1,0.55,0.5485959782379352,0.10025593001366408,0.10025593001366408,0.10025593001366408
2022-03-17,ng1s,0.55,-1,0.55,0.7833751947242288,-0.07020901398258038,-0.07020901398258038,-0.07020901398258038
2022-03-17,rb1s,0.55,-1,0.55,0.5792417924838866,-0.09495171224464091,-0.09495171224464091,-0.09495171224464091
2022-03-18,cl1s,0.55,-1,0.55,0.6400717373048455,-0.08592786838486088,-0.08592786838486088,-0.08592786838486088
2022-03-18,rb1s,0.55,-1,0.55,0.5696882767665212,-0.0965440263439737,-0.0965440263439737,-0.0965440263439737
2022-03-21,cl1s,0.55,-1,0.55,0.6531984635121972,-0.08420105537950792,-0.08420105537950792,-0.08420105537950792
2022-03-21,rb1s,0.55,-1,0.55,0.5694784066796347,-0.09657960574954823,-0.09657960574954823,-0.09657960574954823
2022-03-22,cl1s,0.55,-1,0.55,0.6436288019313788,-0.08545298133793566,-0.08545298133793566,-0.08545298133793566
2022-03-22,rb1s,0.55,-1,0.55,0.5625507031975413,-0.09776896497929823,-0.09776896497929823,-0.09776896497929823
2022-03-23,cl1s,0.55,-1,0.55,0.645678670148865,-0.08518168950403679,-0.08518168950403679,-0.08518168950403679
2022-03-23,rb1s,0.55,-1,0.55,0.5584372031576817,-0.09848914020950368,-0.09848914020950368,-0.09848914020950368
2022-03-24,cl1s,0.55,-1,0.55,0.6411714777985269,-0.08578048447950841,-0.08578048447950841,-0.08578048447950841
2022-03-24,rb1s,0.55,-1,0.55,0.5526039785728408,-0.0995287803429201,-0.0995287803429201,-0.0995287803429201
2022-03-25,cl1s,0.55,-1,0.55,0.6308306500404186,-0.08718663241311443,-0.08718663241311443,-0.08718663241311443
2022-03-25,rb1s,0.55,-1,0.55,0.5449422436191815,-0.10092812705200242,-0.10092812705200242,-0.10092812705200242
2022-03-28,cl1s,0.55,-1,0.55,0.6585475435061433,-0.0835171287818902,-0.0835171287818902,-0.0835171287818902
2022-03-28,rb1s,0.55,-1,0.55,0.5783857272076633,-0.09509224970942762,-0.09509224970942762,-0.09509224970942762
2022-03-29,rb1s,0.55,-1,0.55,0.569541997055594,-0.09656882246495925,-0.09656882246495925,-0.09656882246495925
2022-03-30,rb1s,0.55,-1,0.55,0.5670296845679356,-0.09699668552962765,-0.09699668552962765,-0.09699668552962765
2022-03-31,rb1s,0.55,1,0.55,0.5727615965428869,0.09602599114880032,0.09602599114880032,0.09602599114880032
2022-04-01,rb1s,0.55,1,0.55,0.5633312650202472,0.097633494562073,0.097633494562073,0.097633494562073
2022-04-04,rb1s,0.55,1,0.55,0.554924565603904,0.09911257026465485,0.09911257026465485,0.09911257026465485
2022-04-05,rb1s,0.55,1,0.55,0.5471625336583811,0.10051857833222744,0.10051857833222744,0.10051857833222744
2022-04-06,rb1s,0.55,1,0.55,0.5503326979565165,0.09993954603138214,0.09993954603138214,0.09993954603138214
2022-04-07,rb1s,0.55,1,0.55,0.5413393644498578,0.10159985327483875,0.10159985327483875,0.10159985327483875
2022-04-08,rb1s,0.55,1,0.55,0.5386434086336737,0.10210836913332581,0.10210836913332581,0.10210836913332581
2022-04-11,rb1s,0.55,1,0.55,0.5440401859409717,0.10109547313103724,0.10109547313103724,0.10109547313103724
2022-04-12,rb1s,0.55,1,0.55,0.5531048355186856,0.09943865334032491,0.09943865334032491,0.09943865334032491
2022-04-13,cl1s,0.55,-1,0.55,0.6559012697728807,-0.08385408373892139,-0.08385408373892139,-0.08385408373892139
2022-04-13,rb1s,0.55,1,0.55,0.5563631739675132,0.09885629131020007,0.09885629131020007,0.09885629131020007
2022-04-14,cl1s,0.55,-1,0.55,0.6478617263411732,-0.08489465848000445,-0.08489465848000445,-0.08489465848000445
2022-04-14,rb1s,0.55,-1,0.55,0.5512211441407252,-0.09977846565689552,-0.09977846565689552,-0.09977846565689552
2022-04-18,rb1s,0.55,-1,0.55,0.5423536673070122,-0.10140984253521411,-0.10140984253521411,-0.10140984253521411
2022-04-19,rb1s,0.55,-1,0.55,0.5474444610428163,-0.10046681246026598,-0.10046681246026598,-0.10046681246026598
2022-04-20,rb1s,0.55,-1,0.55,0.5389260018741991,-0.1020548272095407,-0.1020548272095407,-0.1020548272095407
2022-04-21,rb1s,0.55,-1,0.55,0.5313066560564182,-0.10351837187253246,-0.10351837187253246,-0.10351837187253246
2022-04-22,rb1s,0.55,-1,0.55,0.5239028302171853,-0.10498129963756754,-0.10498129963756754,-0.10498129963756754
2022-04-25,rb1s,0.55,1,0.55,0.519504501444975,0.10587011247644697,0.10587011247644697,0.10587011247644697
2022-04-26,rb1s,0.55,-1,0.55,0.5160391138790468,-0.10658106821897095,-0.10658106821897095,-0.10658106821897095
2022-04-27,cl1s,0.55,1,0.55,0.604133093804981,0.09103954172349056,0.09103954172349056,0.09103954172349056
2022-04-27,rb1s,0.55,-1,0.55,0.5135261384752067,-0.1071026299913562,-0.1071026299913562,-0.1071026299913562
2022-04-28,cl1s,0.55,1,0.55,0.6003928064444755,0.09160669383384164,0.09160669383384164,0.09160669383384164
2022-04-28,rb1s,0.55,-1,0.55,0.5065933644164318,-0.10856833875697729,-0.10856833875697729,-0.10856833875697729
2022-04-29,cl1s,0.55,1,0.55,0.5911276475669033,0.09304250989846513,0.09304250989846513,0.09304250989846513
2022-04-29,rb1s,0.55,-1,0.55,0.49992125326872616,-0.11001732700977103,-0.11001732700977103,-0.11001732700977103
2022-05-02,cl1s,0.55,1,0.55,0.581371452858947,0.09460388832222928,0.09460388832222928,0.09460388832222928
2022-05-02,rb1s,0.55,-1,0.55,0.4935935937614992,-0.1114277022537201,-0.1114277022537201,-0.1114277022537201
2022-05-03,cl1s,0.55,1,0.55,0.5778726681341497,0.09517667651177453,0.09517667651177453,0.09517667651177453
2022-05-03,rb1s,0.55,-1,0.55,0.48589062767906294,-0.11319419817319099,-0.11319419817319099,-0.11319419817319099
2022-05-04,cl1s,0.55,1,0.55,0.5862945873991664,0.09380949642394432,0.09380949642394432,0.09380949642394432
2022-05-04,ng1s,0.55,-1,0.55,0.7127015013163875,-0.07717115776859296,-0.07717115776859296,-0.07717115776859296
2022-05-04,rb1s,0.55,-1,0.55,0.4903331909242828,-0.11216862537150397,-0.11216862537150397,-0.11216862537150397
2022-05-05,cl1s,0.55,1,0.55,0.5766038298921012,0.09538611633969211,0.09538611633969211,0.09538611633969211
2022-05-05,ng1s,0.55,-1,0.55,0.7062652097763039,-0.07787442909359815,-0.07787442909359815,-0.07787442909359815
2022-05-05,rb1s,0.55,-1,0.55,0.48237081401695997,-0.11402016540342805,-0.11402016540342805,-0.11402016540342805
2022-05-06,cl1s,0.55,1,0.55,0.5678008748302983,0.09686494409935201,0.09686494409935201,0.09686494409935201
2022-05-06,ng1s,0.55,-1,0.55,0.7492660434128955,-0.07340516827571131,-0.07340516827571131,-0.07340516827571131
2022-05-06,rb1s,0.55,-1,0.55,0.47840581782645325,-0.11496515709169706,-0.11496515709169706,-0.11496515709169706
2022-05-09,cl1s,0.55,1,0.55,0.588399556181359,0.09347389783388564,0.09347389783388564,0.09347389783388564
2022-05-09,rb1s,0.55,-1,0.55,0.48255178025545903,-0.11397740563900406,-0.11397740563900406,-0.11397740563900406
2022-05-10,cl1s,0.55,1,0.55,0.5869061646167658,0.09371174357303531,0.09371174357303531,0.09371174357303531
2022-05-10,rb1s,0.55,1,0.55,0.4836887326057524,0.11370949185378214,0.11370949185378214,0.11370949185378214
2022-05-11,cl1s,0.55,1,0.55,0.6009794930856299,0.09151726578491322,0.09151726578491322,0.09151726578491322
2022-05-11,rb1s,0.55,1,0.55,0.4869541748299525,0.11294697292451873,0.11294697292451873,0.11294697292451873
2022-05-12,cl1s,0.55,1,0.55,0.591053797709852,0.09305413519565858,0.09305413519565858,0.09305413519565858
2022-05-12,rb1s,0.55,-1,0.55,0.4835598363651388,-0.11373980191040763,-0.11373980191040763,-0.11373980191040763
2022-05-13,cl1s,0.55,1,0.55,0.5913891416649796,0.09300136936088246,0.09300136936088246,0.09300136936088246
2022-05-13,rb1s,0.55,-1,0.55,0.4875597017085245,-0.11280669794338417,-0.11280669794338417,-0.11280669794338417
2022-05-16,cl1s,0.55,1,0.55,0.5876335167084329,0.0935957504739973,0.0935957504739973,0.0935957504739973
2022-05-16,rb1s,0.55,-1,0.55,0.48020258922846654,-0.11453499259212156,-0.11453499259212156,-0.11453499259212156
2022-05-17,cl1s,0.55,1,0.55,0.5821928421012357,0.0944704160248611,0.0944704160248611,0.0944704160248611
2022-05-17,ng1s,0.55,-1,0.55,0.7800203364877744,-0.07051098212086429,-0.07051098212086429,-0.07051098212086429
2022-05-17,rb1s,0.55,-1,0.55,0.47887996929455695,-0.11485132711025912,-0.11485132711025912,-0.11485132711025912
2022-05-18,cl1s,0.55,1,0.55,0.5780778341428884,0.09514289729089524,0.09514289729089524,0.09514289729089524
2022-05-18,ng1s,0.55,-1,0.55,0.7671683122185695,-0.07169222076045585,-0.07169222076045585,-0.07169222076045585
2022-05-18,rb1s,0.55,-1,0.55,0.503864263959159,-0.10915638185536823,-0.10915638185536823,-0.10915638185536823
2022-05-19,cl1s,0.55,1,0.55,0.5723689342150253,0.09609186787090339,0.09609186787090339,0.09609186787090339
2022-05-19,ng1s,0.55,-1,0.55,0.7561518775046838,-0.07273671022480444,-0.07273671022480444,-0.07273671022480444
2022-05-19,rb1s,0.55,-1,0.55,0.5007125328387353,-0.10984346584692714,-0.10984346584692714,-0.10984346584692714
2022-05-20,cl1s,0.55,1,0.55,0.5629102371975,0.09770651938011028,0.09770651938011028,0.09770651938011028
2022-05-20,rb1s,0.55,-1,0.55,0.4925751710402121,-0.11165808435665144,-0.11165808435665144,-0.11165808435665144
2022-05-23,cl1s,0.55,1,0.55,0.5537249979427225,0.09932728376783385,0.09932728376783385,0.09932728376783385
2022-05-23,rb1s,0.55,-1,0.55,0.4849606376543475,-0.11341126625456331,-0.11341126625456331,-0.11341126625456331
2022-05-24,cl1s,0.55,1,0.55,0.5451378893396208,0.10089190473739941,0.10089190473739941,0.10089190473739941
2022-05-24,rb1s,0.55,-1,0.55,0.47699822448069334,-0.11530441242182475,-0.11530441242182475,-0.11530441242182475
2022-05-25,cl1s,0.55,1,0.55,0.536141375981946,0.10258488239089399,0.10258488239089399,0.10258488239089399
2022-05-25,ng1s,0.55,-1,0.55,0.7413730966537879,-0.07418666828921137,-0.07418666828921137,-0.07418666828921137
2022-05-25,rb1s,0.55,1,0.55,0.46929918945847343,0.11719602597964163,0.11719602597964163,0.11719602597964163
2022-05-26,cl1s,0.55,1,0.55,0.5343177495174386,0.10293500459169187,0.10293500459169187,0.10293500459169187
2022-05-26,rb1s,0.55,1,0.55,0.4629915782146573,0.11879265755132223,0.11879265755132223,0.11879265755132223
2022-05-27,cl1s,0.55,1,0.55,0.5255993770379852,0.10464243757280013,0.10464243757280013,0.10464243757280013
2022-05-27,rb1s,0.55,-1,0.55,0.46129512782437826,-0.11922952722132218,-0.11922952722132218,-0.11922952722132218
2022-05-31,cl1s,0.55,1,0.55,0.5174593764436904,0.1062885368470757,0.1062885368470757,0.1062885368470757
2022-05-31,ho1s,0.55,-1,0.55,0.5551825246481429,-0.0990665187721052,-0.0990665187721052,-0.0990665187721052
2022-05-31,rb1s,0.55,-1,0.55,0.45392527121123927,-0.12116531836449602,-0.12116531836449602,-0.12116531836449602
2022-06-01,cl1s,0.55,1,0.55,0.5089080871323729,0.10807452542151068,0.10807452542151068,0.10807452542151068
2022-06-01,ng1s,0.55,-1,0.55,0.7525668107369874,-0.07308321230129534,-0.07308321230129534,-0.07308321230129534
2022-06-01,rb1s,0.55,-1,0.55,0.4564729456649766,-0.12048906845919992,-0.12048906845919992,-0.12048906845919992
2022-06-02,cl1s,0.55,1,0.55,0.5012047102670836,0.10973560079012712,0.10973560079012712,0.10973560079012712
2022-06-02,ho1s,0.55,-1,0.55,0.5533117471553671,-0.09940146812852012,-0.09940146812852012,-0.09940146812852012
2022-06-02,ng1s,0.55,-1,0.55,0.7460707818580988,-0.07371954690816575,-0.07371954690816575,-0.07371954690816575
2022-06-02,rb1s,0.55,-1,0.55,0.4532636147237465,-0.12134219075475805,-0.12134219075475805,-0.12134219075475805
2022-06-03,cl1s,0.55,1,0.55,0.4941423640493649,0.11130395610950997,0.11130395610950997,0.11130395610950997
2022-06-03,ng1s,0.55,-1,0.55,0.7337930272929716,-0.07495301529765137,-0.07495301529765137,-0.07495301529765137
2022-06-03,rb1s,0.55,-1,0.55,0.44616172922406816,-0.12327368395234613,-0.12327368395234613,-0.12327368395234613
2022-06-06,cl1s,0.55,1,0.55,0.48656932664745006,0.11303630744453184,0.11303630744453184,0.11303630744453184
2022-06-06,ng1s,0.55,-1,0.55,0.7623763705643386,-0.07214284456283321,-0.07214284456283321,-0.07214284456283321
2022-06-06,rb1s,0.55,-1,0.55,0.4433338386962742,-0.12406000895790009,-0.12406000895790009,-0.12406000895790009
2022-06-07,cl1s,0.55,1,0.55,0.47858500215579913,0.11492211363133198,0.11492211363133198,0.11492211363133198
