instrument,signal_column,training_end,date,close,primary_signal,vol,tp,sl,timeout_date,timeout_close,touch_date,touch_price,touched_barrier,triple_barrier_label,metalabel,volatility_method,ewma_span,volatility_window,num_days,take_profit_mult,stop_loss_mult,holding_period_days,raw_touch_return,signed_touch_return
ng1s,ng1s,2022-01-01,2021-10-07,0.00328805,-1,0.04825993908357198,0.0029706878145925224,0.0036054121854074772,2021-10-14,0.00329384,2021-10-14,0.00329384,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,0.0017609221270966646,-0.0017609221270966646
ng1s,ng1s,2022-01-01,2021-10-08,0.00322318,-1,0.048686970737409394,0.0029093262593171934,0.003537033740682806,2021-10-15,0.0031334,2021-10-15,0.0031334,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,-0.02785447911689687,0.02785447911689687
ng1s,ng1s,2022-01-01,2021-10-11,0.00309576,-1,0.04885370193574433,0.0027932813273908,0.0033982386726091997,2021-10-18,0.00288957,2021-10-18,0.00288957,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,-0.0666040003101015,0.0666040003101015
ng1s,ng1s,2022-01-01,2021-10-12,0.00318843,-1,0.049580702310156606,0.0028722608026664547,0.0035045991973335455,2021-10-19,0.00294691,2021-10-19,0.00294691,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,-0.07574887954259613,0.07574887954259613
ng1s,ng1s,2022-01-01,2021-10-13,0.00323766,-1,0.04940921550900618,0.002917719518630222,0.003557600481369778,2021-10-20,0.0029944,2021-10-18,0.00288957,lower,-1,1,garman_klass,100,20,5,2.0,2.0,5,-0.1075128333425992,0.1075128333425992
ng1s,ng1s,2022-01-01,2021-10-14,0.00329384,-1,0.04923152330542199,0.0029695184785513374,0.003618161521448663,2021-10-21,0.00296254,2021-10-18,0.00288957,lower,-1,1,garman_klass,100,20,5,2.0,2.0,4,-0.1227351662497268,0.1227351662497268
ng1s,ng1s,2022-01-01,2021-10-15,0.0031334,-1,0.0491728004181087,0.0028252438943397965,0.003441556105660204,2021-10-22,0.00302627,2021-10-22,0.00302627,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,-0.03418969809152994,0.03418969809152994
ng1s,ng1s,2022-01-01,2021-10-18,0.00288957,-1,0.049396148918112184,0.0026041027399413812,0.003175037260058619,2021-10-25,0.003356,2021-10-25,0.003356,upper,1,0,garman_klass,100,20,5,2.0,2.0,7,0.16141848095045286,-0.16141848095045286
ng1s,ng1s,2022-01-01,2021-10-19,0.00294691,-1,0.04926977030301741,0.00265652284239267,0.00323729715760733,2021-10-26,0.00332663,2021-10-25,0.003356,upper,1,0,garman_klass,100,20,5,2.0,2.0,6,0.13881998432256148,-0.13881998432256148
ng1s,ng1s,2022-01-01,2021-10-20,0.0029944,-1,0.0498708372849429,0.0026957335296679337,0.003293066470332066,2021-10-27,0.00343469,2021-10-25,0.003356,upper,1,0,garman_klass,100,20,5,2.0,2.0,5,0.12075874966604339,-0.12075874966604339
ng1s,ng1s,2022-01-01,2021-10-21,0.00296254,-1,0.04975588297600003,0.002667732412896562,0.0032573475871034386,2021-10-28,0.00320416,2021-10-25,0.003356,upper,1,0,garman_klass,100,20,5,2.0,2.0,4,0.13281170887144134,-0.13281170887144134
ng1s,ng1s,2022-01-01,2021-10-22,0.00302627,-1,0.049992547534309234,0.002723688106346692,0.0033288518936533083,2021-10-29,0.00300688,2021-10-25,0.003356,upper,1,0,garman_klass,100,20,5,2.0,2.0,3,0.1089559094198469,-0.1089559094198469
ng1s,ng1s,2022-01-01,2021-10-25,0.003356,-1,0.04892701304957559,0.0030276018884112486,0.0036843981115887514,2021-11-01,0.00287388,2021-10-29,0.00300688,lower,-1,1,garman_klass,100,20,5,2.0,2.0,4,-0.10402860548271753,0.10402860548271753
ng1s,ng1s,2022-01-01,2021-10-26,0.00332663,-1,0.047415631935572744,0.0030111614726683316,0.0036420985273316686,2021-11-02,0.00307116,2021-10-29,0.00300688,lower,-1,1,garman_klass,100,20,5,2.0,2.0,3,-0.09611829388901083,0.09611829388901083
ng1s,ng1s,2022-01-01,2021-10-27,0.00343469,-1,0.04676196386830116,0.0031134643006423693,0.0037559156993576303,2021-11-03,0.00314209,2021-10-29,0.00300688,lower,-1,1,garman_klass,100,20,5,2.0,2.0,2,-0.1245556367532441,0.1245556367532441
ng1s,ng1s,2022-01-01,2021-10-28,0.00320416,-1,0.04536243978140511,0.0029134629699000265,0.003494857030099974,2021-11-04,0.00316758,2021-11-01,0.00287388,lower,-1,1,garman_klass,100,20,5,2.0,2.0,4,-0.10307849795266155,0.10307849795266155
ng1s,ng1s,2022-01-01,2021-10-29,0.00300688,-1,0.04530145931044083,0.0027344478960572433,0.0032793121039427567,2021-11-05,0.00305675,2021-11-05,0.00305675,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,0.01658529771723516,-0.01658529771723516
ng1s,ng1s,2022-01-01,2021-11-01,0.00287388,-1,0.04519485774703965,0.0026141108044358758,0.003133649195564125,2021-11-08,0.00300743,2021-11-03,0.00314209,upper,1,0,garman_klass,100,20,5,2.0,2.0,2,0.09332679165448798,-0.09332679165448798
ng1s,ng1s,2022-01-01,2021-11-02,0.00307116,-1,0.04429250277930502,0.002799101274328619,0.003343218725671381,2021-11-09,0.00275917,2021-11-09,0.00275917,lower,-1,1,garman_klass,100,20,5,2.0,2.0,7,-0.10158702249312956,0.10158702249312956
ng1s,ng1s,2022-01-01,2021-11-03,0.00314209,-1,0.043163029235612285,0.00287084575493815,0.0034133342450618507,2021-11-10,0.00270431,2021-11-09,0.00275917,lower,-1,1,garman_klass,100,20,5,2.0,2.0,6,-0.12186792867168039,0.12186792867168039
ng1s,ng1s,2022-01-01,2021-11-04,0.00316758,-1,0.04226072750348882,0.002899851529548998,0.0034353084704510026,2021-11-11,0.00285337,2021-11-09,0.00275917,lower,-1,1,garman_klass,100,20,5,2.0,2.0,5,-0.12893439155443587,0.12893439155443587
ng1s,ng1s,2022-01-01,2021-11-05,0.00305675,-1,0.042010697240805334,0.002799917602418337,0.003313582397581663,2021-11-12,0.00265498,2021-11-09,0.00275917,lower,-1,1,garman_klass,100,20,5,2.0,2.0,4,-0.09735176249284372,0.09735176249284372
ng1s,ng1s,2022-01-01,2021-11-08,0.00300743,-1,0.04114006200272057,0.0027599782866623165,0.003254881713337684,2021-11-15,0.00278023,2021-11-09,0.00275917,lower,-1,1,garman_klass,100,20,5,2.0,2.0,1,-0.08254888725589626,0.08254888725589626
ng1s,ng1s,2022-01-01,2021-11-09,0.00275917,-1,0.041759112658956,0.0025287290182495767,0.0029896109817504233,2021-11-16,0.00286889,2021-11-16,0.00286889,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,0.03976558167854827,-0.03976558167854827
ng1s,ng1s,2022-01-01,2021-11-10,0.00270431,-1,0.04196790917897421,0.0024773215270564165,0.0029312984729435838,2021-11-17,0.00266884,2021-11-17,0.00266884,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,-0.013116099855416063,0.013116099855416063
ng1s,ng1s,2022-01-01,2021-11-11,0.00285337,-1,0.041289002857154256,0.0026177443958349637,0.0030889956041650363,2021-11-18,0.0027165,2021-11-18,0.0027165,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,-0.047967841534746536,0.047967841534746536
ng1s,ng1s,2022-01-01,2021-11-12,0.00265498,-1,0.041019350625486596,0.002437168888952691,0.0028727911110473085,2021-11-19,0.00280682,2021-11-19,0.00280682,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,0.05719063797090751,-0.05719063797090751
ng1s,ng1s,2022-01-01,2021-11-15,0.00278023,-1,0.041358523436178116,0.002550257584774069,0.0030102024152259305,2021-11-22,0.00265189,2021-11-22,0.00265189,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,-0.04616164849670701,0.04616164849670701
ng1s,ng1s,2022-01-01,2021-11-16,0.00286889,-1,0.041923630633075255,0.0026283414306261534,0.003109438569373846,2021-11-23,0.00274682,2021-11-23,0.00274682,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,-0.042549557494361845,0.042549557494361845
ng1s,ng1s,2022-01-01,2021-11-17,0.00266884,-1,0.041417118270782954,0.002447768676148407,0.002889911323851593,2021-11-24,0.00278991,2021-11-24,0.00278991,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,0.04536427811333765,-0.04536427811333765
ng1s,ng1s,2022-01-01,2021-11-18,0.0027165,-1,0.04137157739019158,0.0024917282200390893,0.002941271779960911,2021-11-26,0.00298795,2021-11-26,0.00298795,upper,1,0,garman_klass,100,20,5,2.0,2.0,8,0.09992637585127917,-0.09992637585127917
ng1s,ng1s,2022-01-01,2021-11-19,0.00280682,-1,0.041677965091888994,0.002572854908041568,0.0030407850919584316,2021-11-29,0.00264807,2021-11-29,0.00264807,timeout,0,0,garman_klass,100,20,5,2.0,2.0,10,-0.05655866781624741,0.05655866781624741
ng1s,ng1s,2022-01-01,2021-11-22,0.00265189,-1,0.04150450569488247,0.0024317592327855963,0.002872020767214404,2021-11-30,0.0024915,2021-11-26,0.00298795,upper,1,0,garman_klass,100,20,5,2.0,2.0,4,0.12672471331767166,-0.12672471331767166
ng1s,ng1s,2022-01-01,2021-11-23,0.00274682,-1,0.040384859338277124,0.0025249601213448675,0.002968679878655133,2021-12-01,0.00232293,2021-11-26,0.00298795,upper,1,0,garman_klass,100,20,5,2.0,2.0,3,0.08778514791649972,-0.08778514791649972
ng1s,ng1s,2022-01-01,2021-11-24,0.00278991,-1,0.04027773194680119,0.0025651675057285998,0.0030146524942714003,2021-12-02,0.00221273,2021-11-30,0.0024915,lower,-1,1,garman_klass,100,20,5,2.0,2.0,6,-0.10696043958407264,0.10696043958407264
ng1s,ng1s,2022-01-01,2021-11-26,0.00298795,-1,0.040277073959926066,0.0027472582337228777,0.0032286417662771225,2021-12-03,0.00225419,2021-11-29,0.00264807,lower,-1,1,garman_klass,100,20,5,2.0,2.0,3,-0.11375023009086493,0.11375023009086493
ng1s,ng1s,2022-01-01,2021-11-29,0.00264807,-1,0.03980177565594144,0.0024372742238775425,0.002858865776122458,2021-12-06,0.00199506,2021-12-01,0.00232293,lower,-1,1,garman_klass,100,20,5,2.0,2.0,2,-0.1227837632690979,0.1227837632690979
ng1s,ng1s,2022-01-01,2021-11-30,0.0024915,-1,0.03979334906773315,0.0022932097415954856,0.002689790258404514,2021-12-07,0.00202288,2021-12-02,0.00221273,lower,-1,1,garman_klass,100,20,5,2.0,2.0,2,-0.11188842063014237,0.11188842063014237
