date,instrument,prediction,primary_signal,size,annualized_ewma_vol,raw_weight,capped_weight,weight
2022-04-27,rb1s,0.3565539024940434,-1,0.0,0.5135261384752067,-0.0,-0.0,-0.0
2022-04-28,cl1s,0.5989935578349052,1,0.5989935578349052,0.6003928064444755,0.09976694447459213,0.09976694447459213,0.09976694447459213
2022-04-28,rb1s,0.5283034865861324,-1,0.5283034865861324,0.5065933644164318,-0.10428551254213712,-0.10428551254213712,-0.10428551254213712
2022-04-29,cl1s,0.7014044479501821,1,0.7014044479501821,0.5911276475669033,0.11865532780224052,0.11865532780224052,0.11865532780224052
2022-04-29,rb1s,0.3314305190752423,-1,0.0,0.49992125326872616,-0.0,-0.0,-0.0
2022-05-02,cl1s,0.6826569304624203,1,0.6826569304624203,0.581371452858947,0.11742181820338662,0.11742181820338662,0.11742181820338662
2022-05-02,rb1s,0.3064453427910394,-1,0.0,0.4935935937614992,-0.0,-0.0,-0.0
2022-05-03,cl1s,0.6983091342943455,1,0.6983091342943455,0.5778726681341497,0.12084135014536407,0.12084135014536407,0.12084135014536407
2022-05-03,rb1s,0.3274260453398916,-1,0.0,0.48589062767906294,-0.0,-0.0,-0.0
2022-05-04,cl1s,0.6207188053578863,1,0.6207188053578863,0.5862945873991664,0.10587148827544657,0.10587148827544657,0.10587148827544657
2022-05-04,ng1s,0.83949222072576,-1,0.83949222072576,0.7127015013163875,-0.11779015747478924,-0.11779015747478924,-0.11779015747478924
2022-05-04,rb1s,0.2567466938935749,-1,0.0,0.4903331909242828,-0.0,-0.0,-0.0
2022-05-05,cl1s,0.7326297683994315,1,0.7326297683994315,0.5766038298921012,0.1270594696772179,0.1270594696772179,0.1270594696772179
2022-05-05,ng1s,0.8372902138349887,-1,0.8372902138349887,0.7062652097763039,-0.11855181343282993,-0.11855181343282993,-0.11855181343282993
2022-05-05,rb1s,0.4524218681760837,-1,0.0,0.48237081401695997,-0.0,-0.0,-0.0
2022-05-06,cl1s,0.7191788936720729,1,0.7191788936720729,0.5678008748302983,0.1266604060599621,0.1266604060599621,0.1266604060599621
2022-05-06,ng1s,0.1672146033579668,-1,0.0,0.7492660434128955,-0.0,-0.0,-0.0
