date,instrument,weight
2022-02-28,ng1s,-0.1123428242561985
2022-02-28,rb1s,-0.25
2022-03-01,ng1s,0.11022405423673232
2022-03-01,rb1s,-0.25
2022-03-02,ng1s,0.11644905271258245
2022-03-02,rb1s,0.25
2022-03-03,cl1s,-0.23206263564919202
2022-03-03,ng1s,0.11341648794323342
2022-03-03,rb1s,0.25
2022-03-04,ng1s,0.1180205640514784
2022-03-04,rb1s,0.2445275709576446
2022-03-07,ng1s,0.11845871715170761
2022-03-07,rb1s,0.24861512046358172
2022-03-08,ng1s,-0.11735175590472469
2022-03-08,rb1s,0.24990182491924667
2022-03-09,ng1s,-0.11295800128648784
2022-03-09,rb1s,0.07684095386701373
2022-03-10,ng1s,0.08594494327127059
2022-03-10,rb1s,-0.13281350836481984
2022-03-11,ng1s,0.12292833187660156
2022-03-11,rb1s,0.1885044660701469
2022-03-14,cl1s,-0.1662343626167983
2022-03-14,ng1s,0.12352272689400325
2022-03-14,rb1s,0.14174777844511535
2022-03-15,ng1s,0.12352122080302519
2022-03-15,rb1s,0.1792025995179012
2022-03-16,ng1s,0.12739373955267172
2022-03-16,rb1s,0.16852617879783005
2022-03-17,ng1s,0.1276527129584793
2022-03-17,rb1s,0.17260492194954238
2022-03-18,cl1s,0.1481641012422964
2022-03-18,rb1s,0.1755269160757964
2022-03-21,cl1s,0.1530838401851365
2022-03-21,rb1s,0.1755992812848283
2022-03-22,cl1s,0.15536711533427894
2022-03-22,rb1s,0.17776171206138827
2022-03-23,cl1s,0.15487579905090212
2022-03-23,rb1s,0.17907116400338663
2022-03-24,cl1s,0.1559645144658635
2022-03-24,rb1s,0.18096141858316925
2022-03-25,cl1s,0.15852114972697048
2022-03-25,rb1s,0.18350568554556287
2022-03-28,cl1s,-0.1512211558613521
2022-03-28,rb1s,0.11828669808692566
2022-03-29,rb1s,0.1595832806191235
2022-03-30,rb1s,0.17625162879902817
2022-03-31,rb1s,0.15867807918233398
2022-04-01,rb1s,0.057543254726503054
2022-04-04,rb1s,-0.17483014826272159
2022-04-05,rb1s,-0.04334447948672192
2022-04-06,rb1s,0.18106785453379026
2022-04-07,rb1s,0.17245142314727485
2022-04-08,rb1s,-0.05560150111113747
2022-04-11,rb1s,0.18365230951581918
2022-04-12,rb1s,-0.17870558029172823
2022-04-13,cl1s,0.13969188413461622
2022-04-13,rb1s,-0.17973802984263143
2022-04-14,cl1s,0.15404155026497982
2022-04-14,rb1s,0.18141535291492303
2022-04-18,rb1s,0.1843813843471326
2022-04-19,rb1s,-0.11091372931296684
2022-04-20,rb1s,0.18358991104431915
2022-04-21,rb1s,0.1882114909159469
2022-04-22,rb1s,0.19081298749401526
2022-04-25,rb1s,-0.17344399761502718
2022-04-26,rb1s,0.19378366771553945
2022-04-27,cl1s,0.11768433386489513
2022-04-27,rb1s,0.19473205391683304
2022-04-28,cl1s,-0.12782918296676218
2022-04-28,rb1s,0.1973969794494709
2022-04-29,cl1s,-0.16832809244910707
2022-04-29,rb1s,0.2000315008291293
2022-05-02,cl1s,-0.17095148318973447
2022-05-02,rb1s,0.2025958221906832
2022-05-03,cl1s,0.08360824288322184
2022-05-03,rb1s,0.2058076329474885
2022-05-04,cl1s,-0.17049236221272474
2022-05-04,ng1s,0.1403111959428963
2022-05-04,rb1s,0.20394295522084277
2022-05-05,cl1s,-0.17342240987118004
2022-05-05,ng1s,0.14158987107926937
2022-05-05,rb1s,0.20730939164225923
2022-05-06,cl1s,-0.1761180308081932
2022-05-06,ng1s,0.13346394218167842
2022-05-06,rb1s,0.2090275583485354
2022-05-09,cl1s,0.16994189795862
2022-05-09,rb1s,0.20723164604990807
2022-05-10,cl1s,0.17038453319979233
2022-05-10,rb1s,-0.2067440485397086
2022-05-11,cl1s,0.1663253833826967
2022-05-11,rb1s,-0.20535813188092517
2022-05-12,cl1s,0.1387589419191324
2022-05-12,rb1s,0.2067996398068426
2022-05-13,cl1s,-0.16895711330450366
2022-05-13,rb1s,0.20510308716977274
2022-05-16,cl1s,-0.17017188246062367
2022-05-16,rb1s,0.20824544107658285
2022-05-17,cl1s,-0.17175574455505432
2022-05-17,ng1s,0.12820178567429677
2022-05-17,rb1s,0.20882059474483125
2022-05-18,cl1s,-0.15795652393186937
2022-05-18,ng1s,0.1303494922917339
2022-05-18,rb1s,0.1983313526317824
2022-05-19,cl1s,-0.17414656885240432
2022-05-19,ng1s,0.1322485640449232
2022-05-19,rb1s,0.1997152911824576
2022-05-20,cl1s,-0.17764800572556383
2022-05-20,rb1s,0.2030146886473642
2022-05-23,cl1s,-0.18059503905891766
2022-05-23,rb1s,0.20620229469193185
2022-05-24,cl1s,-0.18343981211230473
2022-05-24,rb1s,0.2096443595600568
2022-05-25,cl1s,-0.1865179668883951
2022-05-25,ng1s,0.13488485143492973
2022-05-25,rb1s,-0.21308368359296057
2022-05-26,cl1s,-0.18715455371095738
2022-05-26,rb1s,-0.2159866500931721
2022-05-27,cl1s,-0.1902589774042924
2022-05-27,rb1s,0.21678095858421884
2022-05-31,cl1s,-0.1932518836759496
2022-05-31,ho1s,0.1801209431393655
2022-05-31,rb1s,0.220300578844513
2022-06-01,cl1s,-0.19649913712362635
2022-06-01,ng1s,0.13287856780493948
2022-06-01,rb1s,0.2190710335621816
2022-06-02,cl1s,-0.19951927386448406
2022-06-02,ho1s,0.1807299420518544
2022-06-02,ng1s,0.13403310308451297
2022-06-02,rb1s,0.22062216500865098
2022-06-03,cl1s,-0.20237082928969546
2022-06-03,ng1s,0.13627780957098212
2022-06-03,rb1s,0.2241339708224475
2022-06-06,cl1s,-0.20552055898998756
2022-06-06,ng1s,0.13116880829606015
2022-06-06,rb1s,0.22556365265072725
2022-06-07,cl1s,-0.20894929751147828
2022-06-07,ng1s,0.1331991744293307
2022-06-07,rb1s,0.22811244833096228
2022-06-08,cl1s,-0.211281166034808
2022-06-08,ng1s,0.13024905863175795
2022-06-08,rb1s,0.2315896301601456
2022-06-09,cl1s,-0.21437915206547706
2022-06-09,rb1s,0.23531922839938227
2022-06-10,cl1s,-0.21735111537173255
2022-06-10,rb1s,0.23383008508714273
2022-06-13,cl1s,-0.22096985546542006
2022-06-13,rb1s,-0.229761338860599
2022-06-14,cl1s,-0.22260080200507054
2022-06-14,rb1s,-0.2323957003053479
2022-06-15,cl1s,-0.22182301064241947
2022-06-15,rb1s,-0.23173948807920755
2022-06-16,cl1s,-0.22437262339887312
2022-06-16,rb1s,-0.23485676083514379
2022-06-17,cl1s,0.20932540523918233
2022-06-17,ng1s,-0.11569790582363045
2022-06-17,rb1s,-0.22099478645190726
2022-06-21,cl1s,0.2012739301959477
2022-06-21,ng1s,-0.11739959164736773
2022-06-21,rb1s,-0.23181659919944542
2022-06-22,cl1s,0.2116461982519267
2022-06-22,ng1s,-0.11932449790117035
2022-06-22,rb1s,-0.23554356650969768
2022-06-23,cl1s,0.21376970244681023
2022-06-23,rb1s,-0.23486323225389266
2022-06-24,cl1s,0.2132313349124085
2022-06-24,rb1s,-0.23580300994910802
2022-06-27,cl1s,0.21438628184462258
2022-06-27,rb1s,-0.23865968801182164
2022-06-28,cl1s,-0.19561458993019598
2022-06-28,rb1s,0.23905819998330255
2022-06-29,cl1s,0.2078132340011474
2022-06-29,ng1s,-0.12284274895439586
2022-06-29,rb1s,-0.027323957033493686
2022-06-30,cl1s,0.21706999330943005
2022-06-30,rb1s,0.2260353191187402
