date,instrument,primary_signal,hmm_volatility_regime,hmm_prob_low_vol,hmm_prob_normal_vol,hmm_prob_high_vol,hmm_prob_extreme_vol,hmm_prob_low_or_normal_vol,hmm_prob_high_or_extreme_vol
2021-03-31,rb1s,-1,low_vol,0.9045930993236426,2.5861294414554544e-08,0.0046032201780709,0.0908036546350962,0.9045931251849371,0.09540687481316709
2021-03-31,si1s,1,high_vol,2.6519525356753775e-06,3.7043427496506e-05,0.9899663620021908,0.0099939426168799,3.9695380032181375e-05,0.9999603046190707
2021-04-01,cl1s,0,high_vol,4.009749960249131e-09,3.0468117852924485e-05,0.9999172795014702,5.22483674076762e-05,3.0472127602884736e-05,0.9999695278688779
2021-04-01,es1s,1,low_vol,0.8194540335756245,0.0073042092809474,0.1731953913993121,4.636574536152119e-05,0.826758242856572,0.1732417571446736
2021-04-01,fesx1s,-1,low_vol,0.9995771731359712,0.0001169474274792,0.0003057977696232,8.166717031008728e-08,0.9996941205634504,0.00030587943679351006
2021-04-01,gc1s,0,high_vol,6.6787096758935255e-06,0.0078081196004017,0.9921222630468922,6.293863947538103e-05,0.007814798310077593,0.9921852016863676
2021-04-01,hg1s,1,low_vol,0.9692086987188516,0.0307646910664698,1.4213525209170572e-05,1.2396687435421897e-05,0.9999733897853215,2.661021264459247e-05
2021-04-01,ho1s,0,high_vol,5.022452984208634e-07,0.0001426012575435,0.9998108803930972,4.601610367602475e-05,0.00014310350284192085,0.9998568964967732
2021-04-01,ng1s,0,low_vol,0.9992200498042794,0.0004980027474115,0.0002750389095118,6.908537462744418e-06,0.9997180525516909,0.0002819474469745444
2021-04-01,nq1s,1,high_vol,3.888878268031681e-07,0.0006516582619804,0.9991604452494386,0.0001875075993701,0.0006520471498072032,0.9993479528488087
2021-04-01,pl1s,1,extreme_vol,2.043441254162378e-06,0.3437277193504098,2.452374280705184e-06,0.6562677848344972,0.34372976279166395,0.656270237208778
2021-04-01,rb1s,-1,extreme_vol,1.903943557557292e-08,0.2246808910067834,0.0080089854719102,0.7673101044833182,0.22468091004621898,0.7753190899552284
2021-04-01,si1s,1,high_vol,2.7427638685551254e-05,2.2970317800877948e-05,0.9972841853182384,0.0026654167273873,5.03979564864292e-05,0.9999496020456257
2021-04-02,cl1s,0,,,,,,,
2021-04-02,es1s,1,normal_vol,1.5608033709987472e-18,1.0,1.415040798942561e-31,9.85685472160553e-21,1.0,9.856854721747035e-21
2021-04-02,fesx1s,0,,,,,,,
2021-04-02,gc1s,0,,,,,,,
2021-04-02,hg1s,0,,,,,,,
2021-04-02,ho1s,0,,,,,,,
2021-04-02,ng1s,0,,,,,,,
2021-04-02,nq1s,1,normal_vol,2.7080604754427624e-14,1.0,4.4750086730230676e-15,1.01370884565069e-13,1.000000000000027,1.0584589323809207e-13
2021-04-02,pl1s,0,,,,,,,
2021-04-02,rb1s,0,,,,,,,
2021-04-02,si1s,0,,,,,,,
2021-04-05,cl1s,0,extreme_vol,1.8005286181338828e-16,4.400391929415713e-07,5.178368517501696e-08,0.99999950817449,4.4003919312162414e-07,0.9999995599581752
2021-04-05,es1s,0,normal_vol,8.089060337035727e-24,1.0,2.514988625341228e-32,1.4959558401190418e-20,1.0,1.4959558401215567e-20
2021-04-05,fesx1s,0,,,,,,,
2021-04-05,gc1s,0,high_vol,0.0986272945696759,0.00350429764334,0.8977878895337654,8.051825420321386e-05,0.10213159221301589,0.8978684077879686
2021-04-05,hg1s,-1,normal_vol,8.609153792955554e-13,0.9941963280147084,0.0003754539860483,0.0054282179967296,0.9941963280155692,0.0058036719827779
2021-04-05,ho1s,0,extreme_vol,8.565891943446756e-09,9.321769197805432e-05,7.311705079659133e-07,0.9999060425739548,9.322625786999777e-05,0.9999067737444627
2021-04-05,ng1s,0,low_vol,0.65083482138207,0.1399083232620764,0.1942163219924761,0.0150405333665369,0.7907431446441464,0.209256855359013
2021-04-05,nq1s,-1,normal_vol,7.467446865953026e-17,1.0,3.7222834312509866e-14,1.6733052617620864e-12,1.0,1.7105280960745963e-12
2021-04-05,pl1s,1,low_vol,0.89020825093476,0.000569745057356,0.0026752093678435,0.1065467946389004,0.8907779959921159,0.10922200400674391
2021-04-05,rb1s,-1,extreme_vol,7.972892007550087e-05,1.328457261261362e-16,0.0035944741117746,0.9963257969694086,7.972892007563372e-05,0.9999202710811832
2021-04-05,si1s,1,low_vol,0.998313204590672,0.0004828231448265,1.7969602340371245e-06,0.0012021753070667,0.9987960277354985,0.001203972267300737
2021-04-06,cl1s,0,high_vol,0.0019542326482205,0.0033618848682835,0.9553340109826688,0.0393498714972107,0.005316117516504,0.9946838824798795
2021-04-06,es1s,0,low_vol,0.9913903435956511,0.0045905088934322,0.0040091610702844,9.986440498989683e-06,0.9959808524890833,0.004019147510783389
2021-04-06,fesx1s,-1,low_vol,0.9998310823066752,7.22717014718214e-05,9.65932285869535e-05,5.2761827941688066e-08,0.999903354008147,9.664599041489519e-05
2021-04-06,gc1s,-1,high_vol,0.0027694435323038,0.0089980856698671,0.9881334409328992,9.902986287910406e-05,0.0117675292021709,0.9882324707957784
2021-04-06,hg1s,-1,low_vol,0.7194042119918911,0.2800110410079491,0.00028261573423,0.0003021312666376,0.9994152529998401,0.0005847470008676
2021-04-06,ho1s,0,high_vol,0.0907108435258535,0.0025338811599288,0.876930541012071,0.0298247343023192,0.0932447246857823,0.9067552753143903
2021-04-06,ng1s,0,low_vol,0.7274955048125991,0.0109330516609166,0.2610426834580325,0.0005287600698112,0.7384285564735157,0.2615714435278437
2021-04-06,nq1s,-1,low_vol,0.8573581390990824,0.0554575676999507,0.0870750240921532,0.0001092691096024,0.9128157067990331,0.08718429320175561
2021-04-06,pl1s,0,extreme_vol,1.5780885113292452e-10,0.0038621182532024,3.8616556383526094e-08,0.9961378429745216,0.003862118411011251,0.996137881591078
2021-04-06,rb1s,-1,low_vol,0.550442536450343,0.239204667393862,0.0037404010619089,0.2066123950944108,0.7896472038442051,0.2103527961563197
2021-04-06,si1s,-1,high_vol,0.0044036850708377,0.0001227713707978,0.994833944635404,0.0006395989258004,0.004526456441635501,0.9954735435612044
2021-04-07,cl1s,0,high_vol,0.0227851505061106,0.0080174892064158,0.89473030052582,0.0744670597592529,0.0308026397125264,0.969197360285073
2021-04-07,es1s,0,low_vol,0.999737464901387,5.9465122624007445e-05,0.0002029505841627,1.193919252949587e-07,0.999796930024011,0.00020306997608799497
2021-04-07,fesx1s,-1,low_vol,0.9996397998445306,0.0003299223637954,3.0129922018854097e-05,1.478693017876854e-07,0.9999697222083259,3.0277791320641783e-05
2021-04-07,gc1s,-1,high_vol,0.4426494570986499,0.0048614999451761,0.5524573458331479,3.1697121078226314e-05,0.447510957043826,0.5524890429542261
2021-04-07,hg1s,1,normal_vol,0.201041989093808,0.7977117686156475,0.0004570300347213,0.0007892122578759,0.9987537577094555,0.0012462422925972
2021-04-07,ho1s,0,high_vol,0.4597015414306207,0.0039411060014324,0.4860486654580829,0.0503086871096716,0.4636426474320531,0.5363573525677545
2021-04-07,ng1s,0,low_vol,0.8485374508396245,0.0041309240863479,0.1471777434404192,0.0001538816304501,0.8526683749259724,0.1473316250708693
2021-04-07,nq1s,-1,low_vol,0.9649619188009316,0.0012540428698262,0.033781345197313,2.6931328370573303e-06,0.9662159616707579,0.033784038330150055
2021-04-07,pl1s,1,low_vol,0.6909169588463434,1.0378464535574786e-07,0.0045262852625937,0.3045566521089364,0.6909170626309887,0.3090829373715301
2021-04-07,rb1s,-1,low_vol,0.9581295868416468,0.0009556825028648,0.0009425367566309,0.0399721938992732,0.9590852693445117,0.0409147306559041
2021-04-07,si1s,-1,low_vol,0.9971719297067428,0.0001725488143363,0.0023452065827631,0.0003103148963025,0.9973444785210791,0.0026555214790656002
2021-04-08,cl1s,0,extreme_vol,0.2324278069457233,0.0456028644635711,0.3433155163013554,0.378653812289029,0.2780306714092944,0.7219693285903843
2021-04-08,es1s,-1,low_vol,0.999707824605004,5.488449981995339e-05,0.0002371862739905,1.0462109998275262e-07,0.9997627091048239,0.00023729089509048277
2021-04-08,fesx1s,-1,low_vol,0.9997134736132736,0.0002583810048142,2.800145048932108e-05,1.439309201800185e-07,0.9999718546180878,2.81453814095011e-05
2021-04-08,gc1s,0,high_vol,0.0001863709043326,0.043935153768525,0.955752311154313,0.0001261641720193,0.0441215246728576,0.9558784753263323
2021-04-08,hg1s,1,low_vol,0.6485085697670858,0.350160246779086,0.0007329483118698,0.0005982351442507,0.9986688165461719,0.0013311834561205
2021-04-08,ho1s,0,low_vol,0.9680758225311428,0.0013670770261648,0.0148941930026165,0.0156629074408103,0.9694428995573076,0.030557100443426802
2021-04-08,ng1s,0,low_vol,0.9931691287079047,0.0008275700620889,0.0059942073553289,9.093877660790133e-06,0.9939966987699936,0.00600330123298969
2021-04-08,nq1s,1,low_vol,0.92646729767615,0.0014634962544709,0.0720668527926781,2.353276899898738e-06,0.927930793930621,0.072069206069578
2021-04-08,pl1s,1,low_vol,0.9802607803508956,0.0147530472002727,0.0021451138700968,0.0028410585765797,0.9950138275511683,0.0049861724466765
2021-04-08,rb1s,-1,low_vol,0.5086344075753484,0.480871307731698,0.0009894334116535,0.0095048512806891,0.9895057153070463,0.0104942846923426
2021-04-08,si1s,1,high_vol,0.0043609230610051,0.0009696953376595,0.9918751837329614,0.0027941978670017,0.0053306183986646,0.9946693815999631
2021-04-09,cl1s,0,extreme_vol,0.2680031318612073,0.0629525693373999,0.0942179070544927,0.5748263917474694,0.3309557011986072,0.6690442988019621
2021-04-09,es1s,-1,low_vol,0.998341784711204,0.0002181228132058,0.0014396495772537,4.428989220677736e-07,0.9985599075244098,0.0014400924761757679
2021-04-09,fesx1s,-1,low_vol,0.9997947840596269,0.0001804286999577,2.4686719484827792e-05,1.0051914467625585e-07,0.9999752127595846,2.4787238629504047e-05
2021-04-09,gc1s,-1,high_vol,0.0002325984921262,0.0159100183641194,0.9837544499124024,0.0001029332304337,0.0161426168562456,0.9838573831428361
2021-04-09,hg1s,1,normal_vol,0.1092117597288779,0.8894597156052588,0.0006616460235205,0.000666878640835,0.9986714753341367,0.0013285246643555
2021-04-09,ho1s,0,low_vol,0.9891522558456056,0.0010099649455873,0.0028661133150525,0.0069716658938524,0.9901622207911929,0.0098377792089049
2021-04-09,ng1s,0,low_vol,0.9981743316358088,0.0014658737703233,0.0003539936494315,5.800944836501363e-06,0.9996402054061321,0.0003597945942680014
2021-04-09,nq1s,1,low_vol,0.9740705746947556,0.0004803388949782,0.0254484764373119,6.099721650999239e-07,0.9745509135897338,0.025449086409477
2021-04-09,pl1s,1,extreme_vol,2.6010788331251404e-07,2.031881869035046e-21,2.417944960063168e-07,0.9999994980972936,2.6010788331251605e-07,0.9999997398917896
2021-04-09,rb1s,-1,low_vol,0.9242085165277756,0.0673096997309679,0.0018949866860707,0.0065867970581606,0.9915182162587435,0.0084817837442313
2021-04-09,si1s,1,low_vol,0.8858509294274702,0.0373118978441356,4.505137601527574e-06,0.076832667590533,0.9231628272716058,0.07683717272813453
2021-04-12,cl1s,0,high_vol,0.0120574950217047,0.1672825178312544,0.6676185758721466,0.1530414112718159,0.17934001285295909,0.8206599871439625
2021-04-12,es1s,-1,low_vol,0.9997732034916016,4.660701053090396e-05,0.0001800945858855,9.491020465049377e-08,0.9998198105021325,0.0001801894960901505
2021-04-12,fesx1s,-1,low_vol,0.9997714713313745,0.0001996410484322,2.877701926962627e-05,1.1060162880962273e-07,0.9999711123798066,2.8887620898435893e-05
2021-04-12,gc1s,0,high_vol,0.005809495831352,0.0090811576715287,0.9850232512873685,8.609520866559195e-05,0.014890653502880699,0.985109346496034
2021-04-12,hg1s,1,normal_vol,0.4726809796403063,0.5263833468151766,0.000559438872573,0.0003762346725548,0.9990643264554829,0.0009356735451278
2021-04-12,ho1s,0,low_vol,0.9063916737052536,0.0051492370876065,0.030376603620174,0.0580824855893106,0.9115409107928601,0.0884590892094846
2021-04-12,ng1s,0,low_vol,0.997136597245444,0.0023396110805037,0.0005128686537843,1.092302115106362e-05,0.9994762083259477,0.0005237916749353636
2021-04-12,nq1s,1,low_vol,0.9941368034586514,0.000293872521349,0.0055690975687975,2.2645101839203126e-07,0.9944306759800005,0.005569324019815892
2021-04-12,pl1s,1,extreme_vol,2.8550449030050197e-11,2.7369965732634385e-31,1.0062613728601324e-09,0.999999998966814,2.8550449030050197e-11,0.9999999999730754
2021-04-12,rb1s,-1,low_vol,0.611897378716224,0.3779712377815502,0.0010226429337519,0.009108740570406,0.9898686164977741,0.0101313835041579
2021-04-12,si1s,1,extreme_vol,0.0433354195950233,0.2896280368626968,3.7182005807238144e-10,0.6670365431693572,0.3329634564577201,0.6670365435411773
2021-04-13,cl1s,0,normal_vol,0.0181477859331897,0.4811610952982454,0.4546942651871764,0.0459968535815565,0.49930888123143513,0.500691118768733
2021-04-13,es1s,0,low_vol,0.9996265947014528,4.6969570788852304e-05,0.0003263595026658,7.622662979770977e-08,0.9996735642722416,0.00032643572929559774
2021-04-13,fesx1s,-1,low_vol,0.9998235259037016,0.000156111738866,2.0287480969305108e-05,7.487710228534822e-08,0.9999796376425676,2.0362358071590457e-05
2021-04-13,gc1s,0,high_vol,2.9188987331906383e-05,0.005693721635367,0.9941919489988844,8.514037722136507e-05,0.005722910622698907,0.9942770893761058
2021-04-13,hg1s,1,normal_vol,0.4502080850513333,0.5484388809399842,0.0010314545435073,0.0003215794624758,0.9986469659913175,0.0013530340059831
2021-04-13,ho1s,0,low_vol,0.9856647148598304,0.0016883444487226,0.007819924881111,0.004827015811199,0.987353059308553,0.01264694069231
2021-04-13,ng1s,0,low_vol,0.9629323455951386,0.0355308000682838,0.0014382894822674,9.856485686449342e-05,0.9984631456634224,0.0015368543391318934
2021-04-13,nq1s,1,low_vol,0.8289430635275101,0.0033983355081149,0.1676543399500936,4.261014247281982e-06,0.832341399035625,0.16765860096434088
2021-04-13,pl1s,1,extreme_vol,0.0016950549277405,2.0882657876209934e-13,0.000123290593843,0.9981816544790028,0.0016950549279493266,0.9983049450728457
2021-04-13,rb1s,-1,low_vol,0.8228217973818286,0.1684923801766417,0.0015819358462225,0.0071038865976591,0.9913141775584703,0.008685822443881601
2021-04-13,si1s,1,high_vol,1.6777195829501965e-07,0.0007224910835418,0.9284442169356848,0.0708331242072705,0.0007226588555000951,0.9992773411429553
2021-04-14,cl1s,0,high_vol,2.567960897721998e-13,0.0021344020096413,0.9978552226829228,1.0375306993158587e-05,0.002134402009898096,0.9978655979899159
2021-04-14,es1s,-1,low_vol,0.9993758038413032,0.0001966024300846,0.0004273687830961,2.2494527514123882e-07,0.9995724062713878,0.00042759372837124123
2021-04-14,fesx1s,-1,low_vol,0.999779050156932,0.0001979022823065,2.2936222837792383e-05,1.1133647670400348e-07,0.9999769524392386,2.3047559314496385e-05
2021-04-14,gc1s,0,high_vol,0.0073595898319668,0.0060895246953457,0.9864888727429196,6.20127299675587e-05,0.0134491145273125,0.9865508854728872
2021-04-14,hg1s,1,normal_vol,1.5513182153954765e-07,0.9984945328503672,0.0005492014942211,0.0009561105203321,0.9984946879821887,0.0015053120145532
2021-04-14,ho1s,0,high_vol,5.547706904848201e-09,0.000121468256464,0.9998666288264344,1.1897367090156497e-05,0.00012147380417090486,0.9998785261935246
2021-04-14,ng1s,0,low_vol,0.998028973297906,0.0018946523465375,7.320840175944992e-05,3.1659515106323134e-06,0.9999236256444435,7.637435327008224e-05
2021-04-14,nq1s,1,high_vol,0.0273313804423646,0.0074211074401065,0.9652053548517968,4.215726690368966e-05,0.0347524878824711,0.9652475121187005
2021-04-14,pl1s,1,normal_vol,1.8003762911951014e-05,0.823208731953429,1.919981967117447e-05,0.1767540644672282,0.823226735716341,0.17677326428689935
2021-04-14,rb1s,-1,extreme_vol,7.533214006096458e-08,0.4712206332005449,0.0085498888224232,0.5202294026424447,0.471220708532685,0.5287792914648679
2021-04-14,si1s,1,low_vol,0.97683836467809,0.0015923468947176,0.0191544919052559,0.0024147965191362,0.9784307115728077,0.0215692884243921
2021-04-15,cl1s,1,normal_vol,1.8000472191795033e-115,1.0,1.4063462921486622e-82,3.8612648534295394e-77,1.0,3.861278916892461e-77
2021-04-15,es1s,-1,low_vol,0.9906734227040666,0.0011670852664219,0.008155266957216,4.225071612577383e-06,0.9918405079704885,0.008159492028828578
2021-04-15,fesx1s,-1,low_vol,0.9997940433557424,0.0001759145522556,2.9928902541544e-05,1.131902501518495e-07,0.999969957907998,3.0042092791695847e-05
2021-04-15,gc1s,0,high_vol,3.968528240310236e-15,0.0083895658772409,0.9879481628648776,0.0036622712609146,0.008389565877244869,0.9916104341257922
2021-04-15,hg1s,1,normal_vol,1.077361856634018e-09,0.99392586234359,0.0005815485117544,0.0054925880666654,0.9939258634209519,0.006074136578419801
2021-04-15,ho1s,0,low_vol,0.7950419264873346,0.0065904427341711,0.1676656427306582,0.0307019880489032,0.8016323692215057,0.1983676307795614
2021-04-15,ng1s,0,low_vol,0.9979347524840406,0.0014889705758815,0.0005622631229259,1.40138187716973e-05,0.9994237230599221,0.0005762769416975972
2021-04-15,nq1s,1,high_vol,0.0358567804842616,0.0018331863616287,0.962249847069951,6.018608430846336e-05,0.0376899668458903,0.9623100331542594
2021-04-15,pl1s,1,extreme_vol,5.580128184232519e-07,0.3609561789917216,1.3475370436075298e-06,0.639041915454883,0.36095673700454,0.6390432629919266
2021-04-15,rb1s,-1,normal_vol,0.0294107254930568,0.9577990425677894,0.001653216211602,0.0111370157285877,0.9872097680608461,0.012790231940189701
2021-04-15,si1s,0,high_vol,0.0001711679110258,6.362847336727732e-05,0.9989047516573124,0.0008604519588547,0.00023479638439307732,0.999765203616167
2021-04-16,cl1s,1,low_vol,0.8423810344563635,0.0535439914821732,0.0293896335438187,0.0746853405188403,0.8959250259385367,0.104074974062659
2021-04-16,es1s,0,low_vol,0.9998286033259528,3.679234830869207e-05,0.0001345349476358,6.937855593519129e-08,0.9998653956742615,0.0001346043261917352
2021-04-16,fesx1s,-1,low_vol,0.9986200015998636,0.0009545054412399,0.0004244538426595,1.0391172692734726e-06,0.9995745070411035,0.0004254929599287735
2021-04-16,gc1s,0,high_vol,2.455982780822681e-05,0.0018507830850605,0.9980839653282292,4.069176033336873e-05,0.001875342912868727,0.9981246570885626
2021-04-16,hg1s,1,normal_vol,0.0299981911341044,0.966560399762579,0.0011300412350124,0.0023113678719178,0.9965585908966834,0.0034414091069302002
2021-04-16,ho1s,0,low_vol,0.9918923086020012,0.0022700771165106,0.0012991435597564,0.0045384707213596,0.9941623857185118,0.005837614281116
2021-04-16,ng1s,0,low_vol,0.9993091768524218,0.0006466420188613,4.047034467165864e-05,3.71078419258595e-06,0.9999558188712832,4.4181128864244595e-05
2021-04-16,nq1s,1,low_vol,0.9403234341837656,0.0002368045782796,0.0594366422336439,3.119006046650542e-06,0.9405602387620452,0.05943976123969055
2021-04-16,pl1s,1,normal_vol,0.1224894194047554,0.8487364891030496,0.0007676723168824,0.0280064191780543,0.971225908507805,0.0287740914949367
2021-04-16,rb1s,-1,low_vol,0.9982044063794152,0.0002407866480052,0.0003831995319901,0.0011716074395362,0.9984451930274204,0.0015548069715263
2021-04-16,si1s,-1,low_vol,0.735756448632287,0.0008746797202576,0.2602766785809504,0.0030921930653474,0.7366311283525445,0.2633688716462978
2021-04-19,cl1s,1,low_vol,0.9105020042489148,0.0111753930258499,0.0682296710715029,0.0100929316570183,0.9216773972747647,0.0783226027285212
2021-04-19,es1s,-1,low_vol,0.9996453161365866,8.445728783868909e-05,0.0002700947960334,1.3177964275102036e-07,0.9997297734244253,0.00027022657567615105
2021-04-19,fesx1s,-1,low_vol,0.999851411564122,0.0001235463291357,2.4987999675279476e-05,5.4106391464824216e-08,0.9999749578932577,2.50421060667443e-05
2021-04-19,gc1s,0,high_vol,0.0005692405930285,0.0024137932677807,0.9969805286946006,3.64374443513244e-05,0.0029830338608092,0.997016966138952
2021-04-19,hg1s,-1,normal_vol,7.55104202569668e-07,0.9959318563559248,0.0012161517097396,0.0028512368296914,0.9959326114601275,0.004067388539431
2021-04-19,ho1s,0,low_vol,0.99725856780902,0.0009157189759159,0.0005580015380339,0.001267711673743,0.9981742867849359,0.0018257132117769
2021-04-19,ng1s,0,low_vol,0.9990517964185044,0.0007703248624406,0.0001695398885512,8.338831223887703e-06,0.9998221212809449,0.0001778787197750877
2021-04-19,nq1s,1,low_vol,0.9272025458153756,0.0017284206442561,0.0710668164392607,2.2171002180182363e-06,0.9289309664596317,0.07106903353947872
2021-04-19,pl1s,0,low_vol,0.8999558321754131,0.0072490277219932,0.0011105405980707,0.0916845995014548,0.9072048598974063,0.0927951400995255
2021-04-19,rb1s,-1,low_vol,0.8956353642790058,0.1009482940712642,0.0019339347554146,0.0014824068970465,0.99658365835027,0.0034163416524610997
2021-04-19,si1s,0,low_vol,0.9862559247245384,0.0041997639442813,3.738930512324942e-06,0.0095405724033734,0.9904556886688197,0.009544311333885724
2021-04-20,cl1s,1,extreme_vol,0.0036569448229915,0.0374139928246178,0.0105404922747897,0.9483885700804152,0.0410709376476093,0.9589290623552049
2021-04-20,es1s,1,low_vol,0.9870586293090308,0.0011051278404479,0.0118327016379884,3.541213932479725e-06,0.9881637571494787,0.01183624285192088
2021-04-20,fesx1s,1,normal_vol,0.0118132335275079,0.50428993752307,0.4811961484264538,0.0027006805246637,0.5161031710505779,0.4838968289511175
2021-04-20,gc1s,0,high_vol,0.0060792757806564,0.0018067081955015,0.992085935056755,2.8080965662282368e-05,0.0078859839761579,0.9921140160224173
2021-04-20,hg1s,1,normal_vol,0.0013601884514056,0.994604937141265,0.0030676659710477,0.0009672084395947,0.9959651255926706,0.0040348744106424
2021-04-20,ho1s,0,normal_vol,0.0782494453645064,0.833208674273104,0.0022833549818161,0.0862585253822005,0.9114581196376104,0.0885418803640166
2021-04-20,ng1s,0,low_vol,0.9979317733648188,0.0020389397339227,2.6100021747507414e-05,3.1868793654952046e-06,0.9999707130987414,2.928690111300262e-05
2021-04-20,nq1s,1,low_vol,0.9629330679788276,0.0005603272053087,0.0365056557156727,9.491014069279436e-07,0.9634933951841363,0.036506604817079624
2021-04-20,pl1s,1,extreme_vol,0.4800711253533307,6.425740483520249e-09,0.0025548708865267,0.5173739973313696,0.4800711317790712,0.5199288682178963
2021-04-20,rb1s,-1,low_vol,0.9040676986022268,1.8919237829236684e-06,0.0025551606639583,0.09337524881187,0.9040695905260098,0.0959304094758283
2021-04-20,si1s,0,low_vol,0.9901141863261064,0.0066454479874457,0.0008205438489831,0.0024198218339644,0.9967596343135521,0.0032403656829475
2021-04-21,cl1s,1,extreme_vol,0.1352503269107857,0.0086292753714794,0.0023885081821315,0.853731889537811,0.1438796022822651,0.8561203977199425
2021-04-21,es1s,-1,low_vol,0.983526132745937,0.0014712598542259,0.0149961166153765,6.49078443128426e-06,0.984997392600163,0.015002607399807784
2021-04-21,fesx1s,1,low_vol,0.873414863548142,0.0180445750184218,0.1084770036665396,6.355776620661099e-05,0.8914594385665638,0.10854056143274622
2021-04-21,gc1s,0,high_vol,0.0001175628938766,0.0031824199709132,0.996642889602644,5.71275318221381e-05,0.0032999828647897996,0.9967000171344662
2021-04-21,hg1s,-1,normal_vol,1.4555187358168314e-08,0.9922614228167193,0.0073218040638573,0.0004167585617035,0.9922614373719066,0.0077385626255608
2021-04-21,ho1s,0,low_vol,0.934892057108433,0.0313941820662567,7.572157175026213e-05,0.0336380392556711,0.9662862391746897,0.033713760827421356
2021-04-21,ng1s,0,normal_vol,0.0820697988942777,0.9179292225508338,1.620238461330418e-07,8.165278402454318e-07,0.9999990214451114,9.785516863784737e-07
2021-04-21,nq1s,1,low_vol,0.9749781919587626,0.0007935187217532,0.0242273566538037,9.326652597810916e-07,0.9757717106805157,0.02422828931906348
2021-04-21,pl1s,1,extreme_vol,9.87467552083884e-07,0.3155207516332177,2.151091203774322e-06,0.6844761098102863,0.31552173910076975,0.6844782609014901
2021-04-21,rb1s,-1,low_vol,0.9950174931997,1.3433168235246338e-07,0.0004117746334756,0.0045705978326301,0.9950176275313823,0.004982372466105701
2021-04-21,si1s,-1,high_vol,2.2209980754179924e-08,0.000100878318273,0.9288956650798164,0.0710034343949552,0.00010090052825375417,0.9998990994747715
2021-04-22,cl1s,1,low_vol,0.9815625371656072,0.0024521334049352,0.0132004026276439,0.0027849267983457,0.9840146705705424,0.0159853294259896
2021-04-22,es1s,0,low_vol,0.9582643224551656,0.0036879055930863,0.0380351786195397,1.2593333387435674e-05,0.9619522280482519,0.038047771952927134
2021-04-22,fesx1s,-1,low_vol,0.9991628562723404,0.0001200740118896,0.0007167141689781,3.5554498248446466e-07,0.99928293028423,0.0007170697139605844
2021-04-22,gc1s,0,high_vol,0.0004596353066028,0.0026973170496168,0.99679503035188,4.801729440065096e-05,0.0031569523562196,0.9968430476462806
2021-04-22,hg1s,-1,normal_vol,0.0293030213235755,0.9603264530789428,0.0089064489695305,0.0014640766293213,0.9896294744025184,0.0103705255988518
2021-04-22,ho1s,0,low_vol,0.99857964351358,0.0005398130121825,0.0006223246401261,0.0002582188327057,0.9991194565257625,0.0008805434728318
2021-04-22,ng1s,0,normal_vol,6.568484406331645e-10,0.999999999337888,2.0085830872181832e-14,8.511451069232793e-12,0.9999999999947364,8.531536900104975e-12
2021-04-22,nq1s,1,low_vol,0.7847789084311569,0.0052374214137835,0.2099771553299427,6.5148259813374e-06,0.7900163298449404,0.20998367015592403
2021-04-22,pl1s,1,low_vol,0.9470321314502737,3.2875368040221537e-06,0.0016595028777693,0.0513050781357773,0.9470354189870777,0.052964581013546605
2021-04-22,rb1s,-1,low_vol,0.9949196956787504,0.0042295999428125,0.0003768316988063,0.0004738726766139,0.9991492956215628,0.0008507043754202
2021-04-22,si1s,0,normal_vol,2.3225873140829848e-11,0.8631324465376532,3.945294850571824e-16,0.1368675534408199,0.8631324465608791,0.1368675534408203
2021-04-23,cl1s,1,low_vol,0.9966308241788642,0.0006086331646788,0.0026351037446496,0.0001254389099721,0.997239457343543,0.0027605426546217
2021-04-23,es1s,-1,low_vol,0.938505159132496,0.0055753488524814,0.0558904257123794,2.906630262837914e-05,0.9440805079849774,0.05591949201500778
2021-04-23,fesx1s,-1,low_vol,0.999868513300885,4.81247476497431e-05,8.332806804526301e-05,3.3884364838137504e-08,0.9999166380485347,8.336195241010115e-05
2021-04-23,gc1s,0,high_vol,0.0004372995747634,0.002183306119045,0.9973487039111854,3.0690398603397216e-05,0.0026206056938084,0.9973793943097887
2021-04-23,hg1s,-1,normal_vol,2.6210156810737743e-05,0.9970449881276692,0.0021973224414653,0.000731479271573,0.9970711982844799,0.0029288017130383
2021-04-23,ho1s,0,normal_vol,8.049842334201064e-115,1.0,8.558818475226957e-107,1.0246314497562791e-114,1.0,8.558818577690102e-107
2021-04-23,ng1s,0,normal_vol,6.754139740697124e-156,1.0,2.680862562662107e-196,1.3812224335003378e-132,1.0,1.3812224335003378e-132
2021-04-23,nq1s,1,low_vol,0.7414584577936468,0.0060855395502037,0.2524384502335599,1.7552423422728043e-05,0.7475439973438506,0.2524560026569826
2021-04-23,pl1s,1,extreme_vol,1.3592111971399407e-11,0.0004723933079679,1.0047833825801063e-09,0.9995276056726456,0.00047239332156001195,0.999527606677429
2021-04-23,rb1s,-1,high_vol,2.2709220586833303e-101,2.4452327216545898e-92,1.0,4.1738385980614805e-90,2.4452327239255117e-92,1.0
2021-04-23,si1s,0,normal_vol,0.0003382482288813,0.9895772243152344,8.656797401361574e-07,0.0100836617787489,0.9899154725441157,0.010084527458489036
2021-04-26,cl1s,1,low_vol,0.9987587939568864,0.0004425397339011,0.0002225930134052,0.0005760732973219,0.9992013336907875,0.0007986663107271
