date,instrument,primary_signal,hmm_predicted_regime,hmm_regime_confidence,hmm_regime_prob_0,hmm_regime_prob_1,hmm_regime_prob_2,hmm_regime_prob_3
2020-04-22,pl1s,-1,0.0,0.9999999706051316,0.9999999706051316,2.527436692164075e-13,2.6889572459404193e-13,2.9392033271668394e-08
2020-04-22,rb1s,1,1.0,1.0,0.0,1.0,1.610828643213346e-76,0.0
2020-04-22,si1s,1,0.0,0.99914774825886,0.99914774825886,1.8714733194320255e-15,1.0445843682134069e-07,0.0008521472849999
2020-04-23,cl1s,1,3.0,0.999889164720982,0.0001108352822833,8.612492877178867e-117,0.0,0.999889164720982
2020-04-23,es1s,1,0.0,0.9999999915235094,0.9999999915235094,7.1873069977349615e-09,1.2889684631620043e-09,3.46991445555956e-44
2020-04-23,fesx1s,1,1.0,0.9990178471191864,0.0004418704714195,0.9990178471191864,0.0005402824095803,2.265631767338915e-28
2020-04-23,gc1s,0,3.0,0.7955999565301409,0.2043949020972981,5.1413753730999685e-06,1.2919409431453692e-14,0.7955999565301409
2020-04-23,hg1s,-1,3.0,0.9987429585190836,5.965381565450786e-34,1.1847051932519046e-06,0.0012558567739021,0.9987429585190836
2020-04-23,ho1s,0,2.0,1.0,8.213980003851094e-106,3.9891847108397e-154,1.0,5.417402063982623e-101
2020-04-23,ng1s,0,3.0,1.0,1.2288752988452488e-172,1.2785201019883778e-260,9.004168792095295e-222,1.0
2020-04-23,nq1s,1,0.0,0.9885930144730732,0.9885930144730732,0.0086124208062354,0.0027945647212395,5.967716612903564e-24
2020-04-23,pl1s,-1,0.0,1.0,1.0,1.2065932884772536e-31,1.9096836702790915e-26,3.2712322442513524e-20
2020-04-23,rb1s,1,2.0,1.0,5.101154833731817e-190,1.4049589318439197e-71,1.0,3.47798077403255e-185
2020-04-23,si1s,1,0.0,0.9887462195458152,0.9887462195458152,6.1965227345284575e-06,8.263522704459925e-05,0.0111649487015184
2020-04-24,cl1s,1,0.0,0.9999996597835558,0.9999996597835558,2.7132188923866344e-63,5.830580453728013e-235,3.402197541637548e-07
2020-04-24,es1s,-1,0.0,0.9999999817227948,0.9999999817227948,1.8000129385446426e-08,2.786811445216714e-10,5.804746322666212e-47
2020-04-24,fesx1s,-1,1.0,0.9979057689349292,0.000817432876358,0.9979057689349292,0.0012767981887471,5.239076312301151e-25
2020-04-24,gc1s,0,3.0,0.9400411648958756,0.0599556094420058,3.225664738552147e-06,1.324420453292279e-16,0.9400411648958756
2020-04-24,hg1s,-1,3.0,0.9742200669517608,2.6709450218090143e-23,2.522449254418455e-05,0.0257547085577386,0.9742200669517608
2020-04-24,ho1s,0,0.0,1.0,1.0,1.3897386639435935e-68,9.143218261333605e-14,8.309259389745078e-19
2020-04-24,ng1s,0,1.0,0.7259348763479758,0.2208885751344435,0.7259348763479758,2.8677390530561786e-10,0.0531765482276121
2020-04-24,nq1s,1,0.0,0.9964364729380962,0.9964364729380962,0.0033527961162425,0.0002107309448079,5.0210706696282765e-27
2020-04-24,pl1s,0,0.0,1.0,1.0,1.0487337429052978e-14,1.1891651043564982e-14,4.932255183637248e-26
2020-04-24,rb1s,1,1.0,1.0,9.56603542292046e-72,1.0,1.2586748286918342e-14,4.7900995135682265e-59
2020-04-24,si1s,-1,0.0,0.9941695138638492,0.9941695138638492,1.6042556534685022e-12,0.0058304860778518,5.421629343771342e-11
2020-04-27,cl1s,1,0.0,1.0,1.0,2.5353916457298903e-184,0.0,1.394470272464781e-76
2020-04-27,es1s,0,0.0,0.9999977498035,0.9999977498035,2.2305641019308536e-06,1.9631291183468232e-08,1.6638053460805643e-37
2020-04-27,fesx1s,1,1.0,0.9995254772736104,0.0001530208986287,0.9995254772736104,0.000321501827969,4.0319811817866006e-27
2020-04-27,gc1s,1,3.0,0.9667433245958712,0.0332521483134698,4.527089436369034e-06,2.6617117843346464e-15,0.9667433245958712
2020-04-27,hg1s,-1,3.0,1.0,0.0,2.0493328879341847e-281,1.282107275712554e-146,1.0
2020-04-27,ho1s,0,0.0,0.999999999985448,0.999999999985448,9.663353364989442e-48,6.561328648605029e-12,4.453076186251558e-12
2020-04-27,ng1s,0,0.0,0.8804867151413467,0.8804867151413467,0.118919395395316,6.8023719717238305e-15,0.0005938894604688
2020-04-27,nq1s,-1,0.0,0.8196499794894216,0.8196499794894216,0.167367285772957,0.0129827347388853,1.196012473781056e-15
2020-04-27,pl1s,1,0.0,0.9999995169856704,0.9999995169856704,4.0548577241268475e-07,4.313595529404547e-09,7.321606135078106e-08
2020-04-27,rb1s,1,1.0,1.0,5.599530269053495e-54,1.0,7.99820928858995e-13,4.134847344449282e-55
2020-04-27,si1s,0,2.0,1.0,1.6190968205274932e-109,0.0,1.0,0.0
2020-04-28,cl1s,1,0.0,1.0,1.0,1.9160362478016571e-119,0.0,1.175541501837115e-16
2020-04-28,es1s,0,0.0,0.9999634248483282,0.9999634248483282,3.5611693841288184e-05,9.634594156336211e-07,8.916535681320884e-31
2020-04-28,fesx1s,-1,1.0,0.9948965521580824,0.0006626335091671,0.9948965521580824,0.0044408143326123,6.982733653925724e-24
2020-04-28,gc1s,1,3.0,0.9944144937455356,0.0055829944753549,2.5117763079822304e-06,8.545491519776924e-13,0.9944144937455356
2020-04-28,hg1s,-1,0.0,0.8918950480223905,0.8918950480223905,0.0088505427164507,0.0925648021444563,0.0066896071150187
2020-04-28,ho1s,0,0.0,0.9648625241310266,0.9648625241310266,1.5123051987896142e-34,1.0843821175221693e-08,0.0351374650217233
2020-04-28,ng1s,0,0.0,0.8408056917422101,0.8408056917422101,0.1574741675815073,5.980610404112273e-12,0.001720140669403
2020-04-28,nq1s,1,0.0,0.7627865423603555,0.7627865423603555,0.2346524108063895,0.0025610468327275,1.036938417588906e-19
2020-04-28,pl1s,0,0.0,0.9999999834835764,0.9999999834835764,6.602264511905911e-17,1.2683770530556971e-14,1.6519560868844334e-08
2020-04-28,rb1s,1,1.0,1.0,3.876014896686096e-80,1.0,7.65312489775554e-17,1.3824139021666222e-66
2020-04-28,si1s,0,0.0,0.9019830431666624,0.9019830431666624,0.0005067250607834,0.0971515780853795,0.0003586536864571
2020-04-29,cl1s,1,3.0,0.752246908342202,0.2477530916543181,4.237431274491891e-115,0.0,0.752246908342202
2020-04-29,es1s,-1,0.0,0.9999999772735466,0.9999999772735466,2.2708487843716423e-08,1.852111937304849e-11,2.0451405537768915e-51
2020-04-29,fesx1s,-1,1.0,0.9998282364187197,2.6166140045505754e-05,0.9998282364187197,0.0001455974405024,2.4510184499298057e-30
2020-04-29,gc1s,0,3.0,0.9987496951012728,0.0012388591330049,1.1445739686431216e-05,2.547068991908786e-11,0.9987496951012728
2020-04-29,hg1s,-1,2.0,0.7711925925414246,0.2252279215866127,0.0029368521968238,0.7711925925414246,0.0006426336751568
2020-04-29,ho1s,0,3.0,0.9999983736647248,1.6263383456145324e-06,1.7485076358394502e-100,3.313187203621113e-14,0.9999983736647248
2020-04-29,ng1s,0,0.0,0.8239692254433132,0.8239692254433132,0.1753682598818921,8.658652374610053e-13,0.0006625146712077
2020-04-29,nq1s,-1,0.0,0.9993335993471956,0.9993335993471956,0.0006652812121852,1.1194422166011576e-06,3.89824926754764e-37
2020-04-29,pl1s,-1,0.0,0.9999999998835848,0.9999999998835848,1.9392727235407576e-15,1.3367357684025834e-15,1.1360943535334807e-10
2020-04-29,rb1s,1,1.0,1.0,9.62500775307818e-103,1.0,3.136711074545976e-19,5.232102166945212e-85
2020-04-29,si1s,-1,0.0,0.9825311490678796,0.9825311490678796,0.0032029979480179,0.0020988159488018,0.0121670370365254
2020-04-30,cl1s,1,3.0,0.5345173397869494,0.4654826602109416,2.2537517046656336e-109,0.0,0.5345173397869494
2020-04-30,es1s,-1,0.0,0.99993291523989,0.99993291523989,6.694693330954306e-05,1.378255525998335e-07,1.9627972908078268e-35
2020-04-30,fesx1s,-1,1.0,0.9999996816259732,3.159269153534104e-07,0.9999996816259732,2.4467323028677403e-09,1.702613898417298e-52
2020-04-30,gc1s,0,0.0,0.7535578079129406,0.7535578079129406,5.9477060761693255e-06,1.311940153905054e-28,0.2464362443845963
2020-04-30,hg1s,-1,2.0,0.9862840315016568,0.0103511156466287,0.002691029282549,0.9862840315016568,0.0006738235714297
2020-04-30,ho1s,0,3.0,0.9998659862633954,0.0001340137279603,3.6506784153261958e-68,9.230881548440576e-12,0.9998659862633954
2020-04-30,ng1s,0,0.0,0.9009586402310156,0.9009586402310156,0.0985085449344943,1.151725575349121e-13,0.0005328148322449
2020-04-30,nq1s,-1,0.0,0.6767650540238329,0.6767650540238329,0.3186489494591388,0.0045859965168421,7.354246769272056e-18
2020-04-30,pl1s,-1,0.0,0.9999999970968928,0.9999999970968928,1.6941772267368719e-15,3.982055697774431e-15,2.900617450278341e-09
2020-04-30,rb1s,-1,1.0,1.0,6.984699078365178e-102,1.0,8.437652973206023e-20,4.837254946340827e-86
2020-04-30,si1s,1,0.0,1.0,1.0,1.627235217833827e-27,6.088267276948575e-14,1.6037155843722403e-28
2020-05-01,cl1s,1,0.0,0.99999808570466,0.99999808570466,1.221252265451196e-73,3.205124478841326e-274,1.9142933385512573e-06
2020-05-01,es1s,1,0.0,0.9999802665898476,0.9999802665898476,1.972323857178143e-05,1.0169787762190097e-08,3.578131710957948e-38
2020-05-01,fesx1s,0,,,,,,
2020-05-01,gc1s,0,3.0,0.9748994593778276,0.0250664624099394,3.40782097458254e-05,1.9303069722604594e-13,0.9748994593778276
2020-05-01,hg1s,-1,2.0,0.9616625326458158,0.0335801151858283,0.0035858918347486,0.9616625326458158,0.0011714603355274
2020-05-01,ho1s,0,0.0,1.0,1.0,1.92170798289339e-55,5.444789088625963e-14,8.537918464482218e-14
2020-05-01,ng1s,0,0.0,0.9199236998849676,0.9199236998849676,0.0796594167941612,9.849203506724737e-14,0.000416883322298
2020-05-01,nq1s,1,0.0,0.5612302145307025,0.5612302145307025,0.4382225593869066,0.0005472260818011,2.0541346158935077e-19
2020-05-01,pl1s,-1,0.0,1.0,1.0,1.1257351004570825e-42,5.6938590802575525e-33,6.648768784783994e-76
2020-05-01,rb1s,-1,1.0,1.0,1.4695319066930968e-50,1.0,3.2401655938693705e-12,2.6302706106772313e-53
2020-05-01,si1s,1,0.0,0.8790964152220407,0.8790964152220407,0.1160620993221364,0.0039880169894396,0.0008534684698847
2020-05-04,cl1s,1,0.0,0.9999760439782266,0.9999760439782266,1.812111951665752e-79,1.2229966981361195e-307,2.3956024903262777e-05
2020-05-04,es1s,1,0.0,0.998870413973824,0.998870413973824,0.0011252109708944,4.375054574180815e-06,1.1959456301092527e-26
2020-05-04,fesx1s,1,1.0,0.9979171499389464,0.0003679274845377,0.9979171499389464,0.0017149225781264,3.750871738025799e-28
2020-05-04,gc1s,0,3.0,0.999541565387759,0.0004427431061576,1.5691148310786255e-05,3.5544371905900227e-10,0.999541565387759
2020-05-04,hg1s,-1,0.0,0.9796499338451368,0.9796499338451368,6.849510481543872e-05,0.0202145388973278,6.703215341265337e-05
2020-05-04,ho1s,0,0.0,0.9875325732791952,0.9875325732791952,1.8489823281410948e-25,5.8571342468044485e-08,0.0124673681470345
2020-05-04,ng1s,0,0.0,0.7888256463198144,0.7888256463198144,0.2086276923467376,5.1528333473209216e-11,0.0025466612787321
2020-05-04,nq1s,0,1.0,0.7130174300208755,0.2856070885274241,0.7130174300208755,0.0013754814512623,5.83552505241164e-17
2020-05-04,pl1s,0,0.0,0.9999999820065568,0.9999999820065568,2.1337641268469032e-12,2.4476605823138264e-13,1.7994097340555112e-08
2020-05-04,rb1s,1,1.0,1.0,3.1957042725182738e-111,1.0,1.4262431984540057e-19,2.7864597107465703e-92
2020-05-04,si1s,1,0.0,0.9996295781274313,0.9996295781274313,0.0002445970648785,0.0001257945420702,3.026732955449718e-08
2020-05-05,cl1s,1,3.0,0.7895210994887513,0.2104789005146405,2.7829270277224796e-92,0.0,0.7895210994887513
2020-05-05,es1s,1,0.0,0.876993634958671,0.876993634958671,0.1228573885471302,0.0001489764930923,9.327891649222388e-19
2020-05-05,fesx1s,-1,1.0,0.9953911120313016,0.000641830108824,0.9953911120313016,0.0039670578582615,1.0566674531584084e-22
2020-05-05,gc1s,0,3.0,0.9998037257876842,0.0001253624929268,7.063245283163346e-05,2.792647129279694e-07,0.9998037257876842
2020-05-05,hg1s,-1,0.0,0.9455442697065544,0.9455442697065544,2.536526460971229e-05,0.0543778172260584,5.254780215186383e-05
2020-05-05,ho1s,0,3.0,0.9999917501676612,8.249698095396174e-06,1.1604793784473435e-80,1.3096150704129446e-10,0.9999917501676612
2020-05-05,ng1s,-1,0.0,0.9998914160918012,0.9998914160918012,0.0001070642424246,2.3378893144470744e-22,1.5196651242322238e-06
2020-05-05,nq1s,0,1.0,0.994559208114329,0.0049031005884774,0.994559208114329,0.0005376900774485,1.2202959923877544e-09
2020-05-05,pl1s,0,0.0,0.9999941737939128,0.9999941737939128,5.4184466263953784e-08,8.85557173417172e-10,5.771136128563912e-06
2020-05-05,rb1s,-1,1.0,1.0,6.083762322634129e-115,1.0,2.5439458914707453e-19,9.668186865694284e-97
2020-05-05,si1s,1,3.0,0.9487868931090906,0.0512046172287713,1.9826334786613766e-07,8.291398250346016e-06,0.9487868931090906
2020-05-06,cl1s,1,0.0,1.0,1.0,4.770688770165718e-84,1.2806297791591335e-301,6.636132507353311e-19
2020-05-06,es1s,1,0.0,0.6482773725573739,0.6482773725573739,0.3513689537110688,0.0003536737321732,5.168638043601416e-16
2020-05-06,fesx1s,-1,1.0,0.9877816041204248,0.0028141722575244,0.9877816041204248,0.0094042236216008,1.2091434451200644e-20
2020-05-06,gc1s,1,3.0,0.996275963133531,0.0036248743089546,9.916255748980684e-05,2.934344241818541e-16,0.996275963133531
2020-05-06,hg1s,-1,0.0,0.8366874404959531,0.8366874404959531,4.688437515147501e-05,0.1631858176459636,7.985748510783803e-05
2020-05-06,ho1s,0,0.0,1.0,1.0,2.5372049743897458e-115,1.4225455535428567e-20,1.9984375654030647e-24
2020-05-06,ng1s,-1,0.0,0.9999969438478136,0.9999969438478136,2.953059857507047e-06,2.463069408162716e-27,1.0309399616990481e-07
2020-05-06,nq1s,0,1.0,0.9991910125206788,0.0001341603399523,0.9991910125206788,0.0006738944510994,9.326882616489676e-07
2020-05-06,pl1s,0,0.0,1.0,1.0,1.1681774330226662e-16,8.174680373054541e-16,1.2434348087240133e-30
2020-05-06,rb1s,-1,1.0,1.0,6.265809199469589e-63,1.0,1.1143547158814371e-14,1.2584530450635716e-72
2020-05-06,si1s,1,0.0,0.9896229843225844,0.9896229843225844,0.0092802070809391,0.0004912249946595,0.0006055836042501
2020-05-07,cl1s,1,0.0,1.0,1.0,9.535151955290814e-83,1.9637425934251845e-301,7.286866698338481e-15
2020-05-07,es1s,1,0.0,0.7021090048899615,0.7021090048899615,0.2978353145795769,5.568053181977738e-05,5.90528386660198e-20
2020-05-07,fesx1s,-1,1.0,0.9661590672162852,0.001232529729286,0.9661590672162852,0.0326084030555347,5.135536679154828e-19
2020-05-07,gc1s,1,0.0,0.6226674589703788,0.6226674589703788,7.171220465495364e-06,1.1479371927266527e-33,0.3773253698079024
2020-05-07,hg1s,-1,2.0,0.9947714232643848,0.0041839611884893,0.0005165555887187,0.9947714232643848,0.00052805995581
2020-05-07,ho1s,0,0.0,0.999386684596558,0.999386684596558,4.3761394882678e-45,2.0724718355629273e-11,0.0006133153804786
2020-05-07,ng1s,-1,0.0,0.9418861432685824,0.9418861432685824,0.0571265911217313,4.572054246607565e-13,0.0009872656060424
2020-05-07,nq1s,-1,1.0,0.9992540238350422,0.0003678976769497,0.9992540238350422,0.0003780773110584,1.1765285056149624e-09
2020-05-07,pl1s,0,0.0,0.9999999819483492,0.9999999819483492,7.205174762131666e-16,5.0605925459624556e-14,1.8053277856745727e-08
2020-05-07,rb1s,-1,1.0,1.0,3.058288913059477e-84,1.0,4.1965035067577563e-16,2.1511543920805254e-67
2020-05-07,si1s,-1,0.0,0.9999999947322068,0.9999999947322068,1.697654235927559e-25,5.565491538762184e-11,5.215568590640536e-09
2020-05-08,cl1s,1,0.0,0.999969327994409,0.999969327994409,6.577113280481472e-68,4.221257818203168e-251,3.0672003034925806e-05
2020-05-08,es1s,0,1.0,0.5013303566003825,0.498488019735325,0.5013303566003825,0.0001816236636628,2.470376195732326e-16
2020-05-08,fesx1s,-1,1.0,0.7869750549283838,0.0093802996168976,0.7869750549283838,0.2036446454526095,3.6907468435072443e-13
2020-05-08,gc1s,0,3.0,0.9821681381594836,0.0119797003238027,0.0058521526630801,8.852997871578624e-09,0.9821681381594836
2020-05-08,hg1s,-1,2.0,0.6240956687726735,0.3730346547128142,0.0013076907920296,0.6240956687726735,0.0015619857205691
2020-05-08,ho1s,0,3.0,0.9990582768124662,0.0009417230305999,4.227969297706461e-60,1.5350685897202276e-10,0.9990582768124662
2020-05-08,ng1s,-1,0.0,0.9827981156622124,0.9827981156622124,0.0169451782859686,2.3501182940917252e-15,0.0002567060508716
2020-05-08,nq1s,-1,1.0,0.9990826013534508,0.0001811430545135,0.9990826013534508,0.000735158260711,1.0973305893007464e-06
