date,instrument,primary_signal,hmm_return_regime,hmm_prob_downside,hmm_prob_weak,hmm_prob_positive,hmm_prob_strong_upside,hmm_prob_downside_or_weak,hmm_prob_positive_or_strong_upside
2020-02-28,nq1s,1,downside,0.9962506792508568,0.0036253204023273,0.0001240003467658,6.441899707777707e-33,0.9998759996531841,0.0001240003467658
2020-02-28,pl1s,1,positive,4.200069477486074e-35,8.755742726304999e-52,1.0,1.7279592037586382e-81,4.200069477486074e-35,1.0
2020-02-28,rb1s,1,downside,0.5038911184646595,0.4905236955055266,0.0055851183136091,6.77139033188242e-08,0.994414813970186,0.005585186027512418
2020-02-28,si1s,1,downside,1.0,7.248656600841135e-29,3.762939976832077e-78,3.1973384191795267e-96,1.0,3.762939976832077e-78
2020-03-02,cl1s,0,strong_upside,2.54374172485178e-07,3.9505962435284748e-28,7.024821329200331e-10,0.9999997449267864,2.54374172485178e-07,0.9999997456292686
2020-03-02,es1s,1,downside,1.0,4.633201654735508e-22,6.066261058856527e-27,1.81825992386438e-125,1.0,6.066261058856527e-27
2020-03-02,fesx1s,1,downside,0.9992214050695076,0.0004659841934628,1.91355774172438e-27,0.0003126107367457,0.9996873892629704,0.0003126107367457
2020-03-02,gc1s,0,strong_upside,0.1922665702477125,0.0002024110369326,8.7891595875145745e-16,0.8075310187160555,0.1924689812846451,0.8075310187160564
2020-03-02,hg1s,-1,weak,0.0711323774104471,0.9249871067317988,5.5443472202165415e-15,0.0038805158607246,0.9961194841422459,0.003880515860730144
2020-03-02,ho1s,0,strong_upside,3.5192662305441183e-06,2.2289394285148973e-19,2.747469246391635e-06,0.9999937332664468,3.519266230544341e-06,0.9999964807356932
2020-03-02,ng1s,0,downside,0.9977653961151332,0.0010597698210855,1.04395602393845e-05,0.0011643945068264,0.9988251659362186,0.0011748340670657846
2020-03-02,nq1s,1,downside,1.0,5.337141890792772e-13,1.906686806300533e-13,5.2370895114206735e-84,1.0000000000005338,1.906686806300533e-13
2020-03-02,pl1s,1,positive,1.348472270932907e-07,4.4465501535520566e-08,0.9999997774721372,4.3214416777665355e-08,1.7931272862881125e-07,0.999999820686554
2020-03-02,rb1s,1,weak,4.1760485575590905e-24,0.9999870675855582,1.2932417225658047e-05,7.669764204788271e-14,0.9999870675855582,1.293241730235569e-05
2020-03-02,si1s,1,strong_upside,0.0551337703574174,0.0001395015697362,1.611997499431733e-06,0.9447251160729332,0.0552732719271536,0.9447267280704327
2020-03-03,cl1s,0,downside,0.6133727334266228,0.0984479314954214,0.0207781059555292,0.2674012291219318,0.7118206649220442,0.288179335077461
2020-03-03,es1s,1,downside,0.9999999996907718,3.0756037963311687e-10,7.328072156709034e-14,1.94336675978533e-65,0.9999999999983322,7.328072156709034e-14
2020-03-03,fesx1s,1,downside,0.9732781118046164,0.0025104034382859,9.077046676235508e-21,0.0242114847559969,0.9757885152429023,0.0242114847559969
2020-03-03,gc1s,0,downside,0.9999997851337188,1.6926303060647485e-12,1.2532541072104697e-71,2.1486713930335285e-07,0.9999997851354114,2.1486713930335285e-07
2020-03-03,hg1s,-1,weak,0.0133698469353336,0.9846932340879628,0.0007287822516224,0.0012081367245583,0.9980630810232964,0.0019369189761806998
2020-03-03,ho1s,0,downside,0.8598832994282204,0.0851026587887362,0.0055928597160314,0.0494211820693828,0.9449859582169566,0.0550140417854142
2020-03-03,ng1s,0,downside,0.9986579217554524,0.0008417322443231,0.0001110430973619,0.0003893029021223,0.9994996539997755,0.0005003459994842
2020-03-03,nq1s,0,downside,0.999941717738234,5.761392922500813e-05,6.683339615388505e-07,2.6878444864866444e-51,0.999999331667459,6.683339615388505e-07
2020-03-03,pl1s,1,strong_upside,8.336074598138345e-05,0.0004005614552513,0.4064708909595678,0.5930451868382106,0.0004839222012326834,0.9995160777977784
2020-03-03,rb1s,1,weak,0.0083769626777674,0.9893413221684064,0.0022803277114859,1.3874388068419277e-06,0.9977182848461739,0.002281715150292742
2020-03-03,si1s,1,downside,0.9820649672163304,3.045573791534425e-07,1.0025330061366079e-13,0.0179347282260594,0.9820652717737096,0.017934728226159654
2020-03-04,cl1s,0,weak,0.1438583011309542,0.8061069826858398,0.0189610795544189,0.0310736366323457,0.949965283816794,0.0500347161867646
2020-03-04,es1s,-1,downside,1.0,7.537651716241929e-13,1.8571855359511926e-17,1.4139769943749062e-80,1.0000000000007538,1.8571855359511926e-17
2020-03-04,fesx1s,1,downside,0.9863809281994976,0.0005666901442849,2.0196949573111337e-21,0.0130523816576242,0.9869476183437825,0.0130523816576242
2020-03-04,gc1s,0,strong_upside,0.0280147712508852,0.0001835798878768,5.361523815851996e-08,0.971801595248172,0.028198351138762,0.9718016488634101
2020-03-04,hg1s,-1,positive,9.764814777424949e-06,0.001673517542415,0.9982818077061854,3.490993490639071e-05,0.001683282357192425,0.9983167176410918
2020-03-04,ho1s,0,weak,0.0132523908998946,0.97908928365136,0.0006681642820448,0.0069901611670825,0.9923416745512547,0.0076583254491273
2020-03-04,ng1s,0,downside,0.9950603573906784,0.0022516392490566,0.0022156433142881,0.0004723600465434,0.997311996639735,0.0026880033608315
2020-03-04,nq1s,-1,downside,0.9999781067231291,2.1736650441937297e-05,1.5662476909354685e-07,2.384137079376449e-45,0.9999998433735711,1.5662476909354685e-07
2020-03-04,pl1s,1,positive,0.0006683378519774,0.0413508473851244,0.946128749721821,0.0118520650410605,0.042019185237101804,0.9579808147628815
2020-03-04,rb1s,1,strong_upside,0.0002841993754045,0.0215726208688063,0.0003005705545726,0.9778426091990484,0.0218568202442108,0.978143179753621
2020-03-04,si1s,1,positive,0.0762373199725851,0.0048356844934298,0.7649404946066329,0.1539865009279795,0.0810730044660149,0.9189269955346124
2020-03-05,cl1s,0,downside,0.9595878400280456,0.034624214252515,0.005340233474178,0.0004477122476293,0.9942120542805607,0.0057879457218073
2020-03-05,es1s,-1,downside,0.9999998599123598,1.4008404395061684e-07,2.7586342835542794e-12,8.402215780994246e-55,0.9999999999964038,2.7586342835542794e-12
2020-03-05,fesx1s,1,,,,,,,
2020-03-05,gc1s,0,strong_upside,0.0358989794311973,9.99324055438078e-06,3.695896288228789e-23,0.964091027331851,0.03590897267175168,0.964091027331851
2020-03-05,hg1s,-1,positive,1.47838538047753e-06,0.0042589433678608,0.9957335877254824,5.99051979437633e-06,0.004260421753241278,0.9957395782452767
2020-03-05,ho1s,0,downside,0.9994810469390668,3.003166719472209e-07,0.000517206544274,1.4462035639685571e-06,0.9994813472557388,0.0005186527478379685
2020-03-05,ng1s,0,downside,0.9987752353611564,0.0005758970829975,1.7981460852813836e-05,0.0006308860944458,0.999351132444154,0.0006488675552986139
2020-03-05,nq1s,-1,downside,0.9785729449693108,0.0213311213862585,9.593364455942344e-05,1.1393839134121484e-28,0.9999040663555693,9.593364455942344e-05
2020-03-05,pl1s,1,positive,0.0012775935808466,0.0684990010226687,0.930223403425176,1.970964777289663e-09,0.0697765946035153,0.9302234053961407
2020-03-05,rb1s,1,weak,0.0030215753936997,0.9926490764083412,0.0043293481960895,3.746435950604413e-13,0.995670651802041,0.004329348196464144
2020-03-05,si1s,1,strong_upside,0.0078220531690899,0.0004073273032244,0.0812500520036298,0.9105205675252264,0.0082293804723143,0.9917706195288561
2020-03-06,cl1s,0,downside,1.0,1.2450269025242625e-71,3.304393188393793e-20,3.988979767301591e-20,1.0,7.293372955695384e-20
2020-03-06,es1s,-1,downside,0.9999999830070012,1.6971927113891456e-08,2.181535851222132e-11,3.722703196726155e-56,0.9999999999789283,2.181535851222132e-11
2020-03-06,fesx1s,1,,,,,,,
2020-03-06,gc1s,0,downside,0.652438759942153,0.0001321072856713,9.518883769123904e-20,0.347429132774912,0.6525708672278242,0.347429132774912
2020-03-06,hg1s,-1,positive,3.4496324174193335e-06,0.0208202175452323,0.9791499833970676,2.634942623405269e-05,0.02082366717764972,0.9791763328233016
2020-03-06,ho1s,0,downside,0.9999999947322068,1.9320064222048647e-40,5.266970059041784e-09,9.57006424497487e-16,0.9999999947322068,5.266971016048209e-09
2020-03-06,ng1s,0,downside,0.9980637493713158,0.0008549820329151,5.184601419226998e-05,0.0010294225820378,0.9989187314042309,0.00108126859623007
2020-03-06,nq1s,-1,downside,0.99765093048146,0.0023155667628413,3.3502756978997896e-05,1.4024022511974355e-31,0.9999664972443013,3.3502756978997896e-05
2020-03-06,pl1s,1,positive,2.3541348655269058e-23,6.245534033808255e-35,1.0,1.5169833487529791e-22,2.3541348655331512e-23,1.0
2020-03-06,rb1s,1,weak,2.4949403847311024e-60,0.999999999992724,3.768306572118215e-12,1.6786584939384817e-102,0.999999999992724,3.768306572118215e-12
2020-03-06,si1s,1,downside,0.7628356070680574,0.005100601833904,0.2319521052212138,0.000111685876813,0.7679362089019615,0.2320637910980268
2020-03-09,cl1s,0,downside,1.0,3.7210660272719116e-298,1.2522535034291344e-70,2.7064561228736808e-39,1.0,2.7064561228736808e-39
2020-03-09,es1s,1,downside,1.0,5.8732066029720186e-36,1.3447005491799158e-44,9.736612074888401e-206,1.0,1.3447005491799158e-44
2020-03-09,fesx1s,1,downside,1.0,3.7778395586207985e-18,4.847162879498e-122,4.472091267210066e-26,1.0,4.472091267210066e-26
2020-03-09,gc1s,0,downside,0.7944361890666316,0.0001167806612425,5.49220574682426e-19,0.2054470302711796,0.7945529697278741,0.2054470302711796
2020-03-09,hg1s,1,weak,0.0005020123082322,0.9989515921367966,4.574980334816545e-05,0.0005006457513747,0.9994536044450288,0.0005463955547228654
2020-03-09,ho1s,1,downside,1.0,8.78729205957904e-122,2.6703054241651117e-18,8.8230783868347e-32,1.0,2.6703054241652e-18
2020-03-09,ng1s,0,strong_upside,0.0002077492510569,7.387669911224246e-06,2.76339120173837e-22,0.9997848630814492,0.00021513692096812424,0.9997848630814492
2020-03-09,nq1s,1,downside,1.0,1.764056766461168e-14,1.744832736734519e-16,3.0319580406290105e-99,1.0000000000000175,1.744832736734519e-16
2020-03-09,pl1s,1,positive,9.803197784756233e-31,2.103135249665912e-42,1.0,1.3811905183857053e-72,9.803197784777264e-31,1.0
2020-03-09,rb1s,1,weak,1.5858549910061592e-188,1.0,2.4400881451574257e-29,8.324416846598542e-272,1.0,2.4400881451574257e-29
2020-03-09,si1s,1,downside,0.9999999839856174,1.6011936890338576e-08,3.0633789705633023e-16,1.0544232300874783e-16,0.9999999999975543,4.117802200650781e-16
2020-03-10,cl1s,0,strong_upside,1.6322684920833518e-10,1.1384880857843028e-115,6.030242782297185e-28,0.9999999998399288,1.6322684920833518e-10,0.9999999998399288
2020-03-10,es1s,1,downside,1.0,1.8127123830824013e-27,5.5370578181647845e-31,4.3916559516400705e-144,1.0,5.5370578181647845e-31
2020-03-10,fesx1s,1,downside,0.9999988983151228,1.1016836182038944e-06,9.104844551245794e-85,2.201221567518379e-18,0.999999999998741,2.201221567518379e-18
2020-03-10,gc1s,0,downside,0.8930097469419023,0.0001964498400657,2.4889164979814844e-18,0.1067938032176202,0.893206196781968,0.1067938032176202
2020-03-10,hg1s,1,weak,0.0031875785488314,0.9938476457747742,0.0002441339100704,0.0027206417668742,0.9970352243236057,0.0029647756769446004
2020-03-10,ho1s,0,strong_upside,1.147376284065519e-07,4.086642996618797e-60,2.7852199550690924e-10,0.9999998849816688,1.147376284065519e-07,0.9999998852601908
2020-03-10,ng1s,0,strong_upside,0.0035511967806778,6.645388074545326e-05,3.8702973941372636e-16,0.9963823493378964,0.0036176506614232534,0.9963823493378967
2020-03-10,nq1s,1,downside,1.0,3.4350993781813043e-14,6.313140383423352e-14,9.280652995939743e-102,1.0000000000000344,6.313140383423352e-14
2020-03-10,pl1s,1,positive,3.066651910541194e-07,1.2458514669233251e-06,0.997534426179204,0.0024640213065088,1.5525166579774444e-06,0.9999984474857128
2020-03-10,rb1s,1,weak,2.5543200964210893e-34,0.9999999749052224,2.5096204466264632e-08,6.741945536256313e-26,0.9999999749052224,2.5096204466264632e-08
2020-03-10,si1s,1,positive,0.2587736223665103,0.0088216408833396,0.7291886411687846,0.0032160955806551,0.2675952632498499,0.7324047367494396
2020-03-11,cl1s,0,downside,0.9999999918800312,1.1447056526837516e-62,1.2229823157340054e-18,8.120233813675227e-09,0.9999999918800312,8.120233814898209e-09
2020-03-11,es1s,1,downside,1.0,4.8462043468467134e-24,3.0379528369888163e-28,1.6585796313594597e-130,1.0,3.0379528369888163e-28
2020-03-11,fesx1s,1,downside,0.9999996329134538,3.6611716237017937e-07,1.4843957924467158e-55,9.67715298475448e-10,0.9999999990306162,9.67715298475448e-10
2020-03-11,gc1s,0,downside,0.9013777122994548,0.0002912686982839,7.984281277178941e-17,0.0983310190014169,0.9016689809977387,0.09833101900141698
2020-03-11,hg1s,-1,weak,0.002674962949892,0.9752236228190204,0.0198581837249697,0.0022432305062152,0.9778985857689124,0.0221014142311849
2020-03-11,ho1s,0,downside,0.9999271132553144,5.004666842787579e-19,7.343638408691186e-07,7.215238108836549e-05,0.9999271132553144,7.288674492923461e-05
2020-03-11,ng1s,0,strong_upside,0.3896374099988954,0.0221702942002414,1.3356011683562096e-08,0.5881922824443941,0.4118077041991368,0.5881922958004058
2020-03-11,nq1s,1,downside,0.9999999943829608,5.438529107570121e-09,1.7722294830272934e-10,1.1520951387534229e-74,0.9999999998214899,1.7722294830272934e-10
2020-03-11,pl1s,1,positive,3.78824755387419e-05,0.000726749463138,0.9992266611740762,8.70688588216949e-06,0.0007646319386767419,0.9992353680599584
2020-03-11,rb1s,-1,weak,2.4837094045496466e-37,0.9999999983483576,1.6489251716771234e-09,1.0524193471389976e-52,0.9999999983483576,1.6489251716771234e-09
2020-03-11,si1s,1,positive,0.1968511833589564,0.0052988360598161,0.7977273487068638,0.0001226318737437,0.2021500194187725,0.7978499805806075
2020-03-12,cl1s,0,downside,0.9999999971041688,2.162151529119992e-65,7.43897016788007e-19,2.8981205248457334e-09,0.9999999971041688,2.8981205255896306e-09
2020-03-12,es1s,1,downside,1.0,2.4382596513328583e-112,5.590988371546766e-122,0.0,1.0,5.590988371546766e-122
2020-03-12,fesx1s,1,downside,1.0,5.860385018336475e-56,0.0,1.8367539925114516e-93,1.0,1.8367539925114516e-93
2020-03-12,gc1s,0,downside,1.0,2.926175842765454e-20,5.798131404221152e-104,1.9459078512717788e-22,1.0,1.9459078512717788e-22
2020-03-12,hg1s,-1,weak,0.0004816340068241,0.5816250137154966,0.4168476317840019,0.0010457204941036,0.5821066477223207,0.41789335227810553
2020-03-12,ho1s,0,downside,1.0,2.512999014810553e-66,2.5652367562621056e-13,9.335994426236848e-16,1.0,2.5745727506883425e-13
2020-03-12,ng1s,0,downside,0.8232188564341405,0.0097289380303245,2.6106547309853746e-08,0.1670521794314866,0.832947794464465,0.1670522055380339
2020-03-12,nq1s,1,downside,1.0,2.2910798259112954e-56,2.0847678866851526e-54,0.0,1.0,2.0847678866851526e-54
2020-03-12,pl1s,1,positive,1.6565556378737244e-185,4.657540759087134e-262,1.0,0.0,1.6565556378737244e-185,1.0
2020-03-12,rb1s,1,weak,0.0,1.0,4.0057069367725905e-65,0.0,1.0,4.0057069367725905e-65
2020-03-12,si1s,1,downside,1.0,1.1067674160180792e-19,1.5922710985852534e-45,5.020910149274347e-50,1.0,1.5923213076867463e-45
2020-03-13,cl1s,0,strong_upside,0.0454769410150136,1.0174896603228123e-56,8.824089590616454e-14,0.9545230589855224,0.0454769410150136,0.9545230589856106
2020-03-13,es1s,1,downside,1.0,4.994783159292383e-118,3.4696025651630433e-115,0.0,1.0,3.4696025651630433e-115
2020-03-13,fesx1s,1,downside,1.0,2.6279978358755017e-25,2.478204e-318,3.770266123839603e-76,1.0,3.770266123839603e-76
2020-03-13,gc1s,0,downside,1.0,3.049239946652061e-31,1.2319908212855738e-156,2.9023077358461187e-27,1.0,2.9023077358461187e-27
2020-03-13,hg1s,-1,weak,0.2774029285267803,0.7046127514392582,6.926058493544879e-16,0.017984320034179,0.9820156799660384,0.017984320034179695
2020-03-13,ho1s,0,downside,0.9997099392847046,1.103462315693451e-21,3.0305626013784742e-06,0.0002870301498445,0.9997099392847046,0.00029006071244587847
2020-03-13,ng1s,0,downside,0.7438525178490772,0.0155299612511428,4.6105576843006805e-10,0.2406175204382707,0.75938247910022,0.24061752089932648
2020-03-13,nq1s,1,downside,1.0,3.408662935160638e-70,1.8766447907974536e-56,0.0,1.0,1.8766447907974536e-56
2020-03-13,pl1s,1,positive,4.314068481191044e-76,7.868679767106956e-95,1.0,9.767024515671187e-115,4.314068481191044e-76,1.0
2020-03-13,rb1s,1,weak,5.563060577799039e-75,1.0,3.0939734275712245e-15,1.041839604066025e-68,1.0,3.0939734275712245e-15
2020-03-13,si1s,1,downside,1.0,3.97736277746014e-45,3.266799071164101e-117,2.0549407796101136e-138,1.0,3.266799071164101e-117
2020-03-16,cl1s,0,downside,1.0,2.2903078232635605e-170,7.327459259841961e-42,5.4121328309298306e-27,1.0,5.412132830929838e-27
2020-03-16,es1s,1,downside,1.0,2.154467598834212e-139,2.4598913422299594e-131,0.0,1.0,2.4598913422299594e-131
2020-03-16,fesx1s,1,downside,1.0,3.222622763606819e-21,7.812605969364146e-249,5.810967273046542e-66,1.0,5.810967273046542e-66
2020-03-16,gc1s,1,downside,1.0,5.909671232432882e-46,1.7135877256942634e-211,7.217639281990429e-42,1.0,7.217639281990429e-42
2020-03-16,hg1s,-1,downside,0.9999997845589182,3.956625131064279e-08,9.512534954881165e-60,1.7587240329840773e-07,0.9999998241251695,1.7587240329840773e-07
2020-03-16,ho1s,0,downside,1.0,2.4691502396902846e-107,3.5308077007560497e-17,1.380361849938338e-22,1.0,3.530821504374549e-17
2020-03-16,ng1s,0,downside,0.9830312836549152,0.0057963310521745,3.398067373577156e-06,0.0111689872257271,0.9888276147070897,0.011172385293100677
2020-03-16,nq1s,1,downside,1.0,6.3842259366544556e-77,6.57609774072964e-63,0.0,1.0,6.57609774072964e-63
2020-03-16,pl1s,1,positive,0.0,0.0,1.0,0.0,0.0,1.0
2020-03-16,rb1s,1,weak,0.0,1.0,1.5766122833878266e-97,0.0,1.0,1.5766122833878266e-97
2020-03-16,si1s,1,downside,1.0,3.0325607053927176e-209,0.0,0.0,1.0,0.0
2020-03-17,cl1s,0,positive,9.894716310083743e-49,8.082264090218023e-159,1.0,5.046517387847994e-65,9.894716310083743e-49,1.0
2020-03-17,es1s,1,downside,1.0,1.0771278704007769e-78,1.998899140223821e-46,0.0,1.0,1.998899140223821e-46
2020-03-17,fesx1s,1,weak,9.537126203624102e-16,1.0,0.0,1.518848033597385e-177,1.0000000000000009,1.518848033597385e-177
2020-03-17,gc1s,0,downside,1.0,3.899710557777244e-25,1.8316151163853565e-96,4.017543267365328e-17,1.0,4.017543267365328e-17
2020-03-17,hg1s,-1,downside,0.9996417268987932,0.0003421249180804,1.3341379830880903e-28,1.6148185143867683e-05,0.9999838518168735,1.6148185143867683e-05
2020-03-17,ho1s,0,downside,0.9993762932622547,3.5271179417064816e-14,3.2344791581106455e-06,0.0006204722591726,0.99937629326229,0.0006237067383307106
2020-03-17,ng1s,0,downside,0.9855992783580396,0.0044144063038176,4.296551073606239e-08,0.0099862723741954,0.9900136846618572,0.009986315339706136
2020-03-17,nq1s,-1,downside,1.0,6.050973659877197e-35,9.44942159827326e-23,1.8188766669647554e-235,1.0,9.44942159827326e-23
2020-03-17,pl1s,1,positive,3.098155570366846e-202,2.1679617443187556e-248,1.0,5.194333751555957e-213,3.098155570366846e-202,1.0
2020-03-17,rb1s,-1,weak,1.7874930244792262e-75,1.0,7.721153797827815e-16,1.6899536817237084e-65,1.0,7.721153797827815e-16
2020-03-17,si1s,1,downside,1.0,9.14287404697122e-23,1.1849695660368885e-43,6.115839391903981e-36,1.0,6.115839510400938e-36
2020-03-18,cl1s,1,downside,1.0,0.0,1.445277348151988e-109,1.4098309987326185e-66,1.0,1.4098309987326185e-66
2020-03-18,es1s,1,downside,1.0,2.2511276140475145e-72,8.292099917572012e-61,1.4181665420524406e-302,1.0,8.292099917572012e-61
2020-03-18,fesx1s,1,weak,8.347256488958337e-05,0.9999165274336792,5.873176403216818e-256,4.289304627057929e-117,0.9999999999985688,4.289304627057929e-117
2020-03-18,gc1s,1,downside,1.0,1.5178600716471178e-23,1.1903603070325782e-100,4.43842943906547e-17,1.0,4.43842943906547e-17
2020-03-18,hg1s,-1,downside,1.0,3.9146762023143746e-25,1.531445238415027e-156,7.208346795042565e-18,1.0,7.208346795042565e-18
2020-03-18,ho1s,0,downside,1.0,1.015101444168132e-84,2.1859980885269135e-13,2.8464580649321635e-20,1.0,2.18599837317272e-13
2020-03-18,ng1s,0,strong_upside,0.0043404125159046,9.539299537373764e-06,8.149937783420543e-21,0.9956500481836708,0.004349951815441974,0.9956500481836708
2020-03-18,nq1s,1,downside,1.0,8.904628317146805e-35,4.1791517939232176e-17,6.0947130096482054e-180,1.0,4.1791517939232176e-17
2020-03-18,pl1s,1,positive,1.728875737729511e-147,2.0469972527058022e-210,1.0,6.910570595003703e-302,1.728875737729511e-147,1.0
2020-03-18,rb1s,-1,weak,1.1816075904953173e-178,1.0,1.2534145209478388e-30,9.276290662348071e-230,1.0,1.2534145209478388e-30
2020-03-18,si1s,1,downside,1.0,1.80249606977028e-38,4.030516590894923e-87,1.77070314422371e-89,1.0,4.04822362233716e-87
2020-03-19,cl1s,0,strong_upside,1.0673921410824758e-08,0.0,2.0718578294417508e-72,0.9999999893261704,1.0673921410824758e-08,0.9999999893261704
2020-03-19,es1s,1,downside,1.0,7.810046817709527e-56,2.9204539086656253e-46,4.494367244776661e-222,1.0,2.9204539086656253e-46
2020-03-19,fesx1s,1,downside,1.0,5.2616830842036655e-21,1.453859141702462e-233,1.1578606016197137e-64,1.0,1.1578606016197137e-64
2020-03-19,gc1s,1,downside,0.9999920827853748,2.4053296296039956e-12,1.9841170560977746e-33,7.917210421719009e-06,0.9999920827877801,7.917210421719009e-06
2020-03-19,hg1s,-1,downside,0.9999999999708962,3.95610512612198e-23,1.2843523653315644e-115,2.8147060456848095e-11,0.9999999999708962,2.8147060456848095e-11
2020-03-19,ho1s,0,strong_upside,0.0001211721538516,1.2892377467047875e-67,8.28955896296559e-09,0.9998788195531704,0.0001211721538516,0.9998788278427293
2020-03-19,ng1s,0,weak,1.6045004448656488e-06,0.9998978429663796,2.3601750729184557e-10,0.0001005522998942,0.9998994474668245,0.0001005525359117073
2020-03-19,nq1s,-1,downside,1.0,4.2446151218927964e-32,8.673035221309177e-19,1.1327536607942108e-169,1.0,8.673035221309177e-19
2020-03-19,pl1s,1,positive,7.184462797550546e-84,3.367790820198948e-102,1.0,2.789895976163804e-118,7.184462797550546e-84,1.0
2020-03-19,rb1s,-1,weak,1.3851465275461695e-84,1.0,1.0259266220722697e-15,5.642241170673057e-69,1.0,1.0259266220722697e-15
2020-03-19,si1s,1,downside,0.9999985209808098,1.3599015595827678e-12,2.896430106807538e-20,1.4790213817350265e-06,0.9999985209821697,1.4790213817350555e-06
2020-03-20,cl1s,1,downside,1.0,6.404377090693136e-283,8.585523020695604e-70,1.5180846335795912e-27,1.0,1.5180846335795912e-27
2020-03-20,es1s,1,downside,1.0,2.6500193723271103e-77,1.9382138944055368e-67,5.356e-321,1.0,1.9382138944055368e-67
2020-03-20,fesx1s,1,downside,1.0,4.7971712900583296e-20,2.6144561286764993e-176,9.981971381494143e-39,1.0,9.981971381494143e-39
2020-03-20,gc1s,1,downside,0.9999999822830432,1.1109562185142597e-15,9.906550622558356e-51,1.7713578848708537e-08,0.9999999822830443,1.7713578848708537e-08
2020-03-20,hg1s,-1,downside,0.9999948963653148,1.063338130296404e-07,1.4777798149940596e-36,4.997303408894177e-06,0.9999950026991278,4.997303408894177e-06
2020-03-20,ho1s,0,downside,0.9999999991268852,4.237833592909968e-52,6.060324869474896e-11,8.129114317837661e-10,0.9999999991268852,8.735146804785151e-10
2020-03-20,ng1s,0,weak,0.0127422169575895,0.9722549027076504,1.2935365375535635e-09,0.0150028790415446,0.9849971196652398,0.015002880335081138
2020-03-20,nq1s,1,downside,1.0,2.3737009940847903e-40,3.723907334500064e-26,5.739233221328601e-217,1.0,3.723907334500064e-26
2020-03-20,pl1s,1,positive,8.038739982791636e-66,7.844152958485901e-126,1.0,4.0715058484020566e-91,8.038739982791636e-66,1.0
2020-03-20,rb1s,-1,weak,2.9128952313937265e-243,1.0,5.90901578472301e-40,5.3478106980454994e-300,1.0,5.90901578472301e-40
2020-03-20,si1s,1,downside,1.0,1.1345683542239636e-22,1.0637106026267284e-42,1.3160974934687609e-18,1.0,1.3160974934687609e-18
2020-03-23,cl1s,1,strong_upside,0.0646215770686972,4.706277769119456e-130,2.5015454968830037e-33,0.9353784229314128,0.0646215770686972,0.9353784229314128
2020-03-23,es1s,1,downside,1.0,2.0661502473025326e-68,6.455299051544961e-58,1.0921931487404237e-277,1.0,6.455299051544961e-58
2020-03-23,fesx1s,1,downside,1.0,6.0256000848785335e-27,3.588747337776872e-238,4.1601298552771505e-55,1.0,4.1601298552771505e-55
2020-03-23,gc1s,0,downside,1.0,4.242116013949778e-36,8.129579598303528e-164,4.97129021834787e-28,1.0,4.97129021834787e-28
2020-03-23,hg1s,-1,downside,0.9999983272587436,3.3797356125827025e-07,1.104324106863149e-36,1.3347677212091803e-06,0.9999986652323049,1.3347677212091803e-06
2020-03-23,ho1s,0,downside,0.9674628867897724,1.1094517484614529e-35,7.488039035686545e-08,0.0325370383295137,0.9674628867897724,0.03253711320990405
2020-03-23,ng1s,0,weak,2.3376836276955277e-13,0.9999999993888196,4.6965550796191465e-17,6.1053622210198e-10,0.9999999993890534,6.105362690675308e-10
2020-03-23,nq1s,1,downside,1.0,2.292493079820869e-37,1.8814661067604413e-22,1.1420588292163887e-204,1.0,1.8814661067604413e-22
2020-03-23,pl1s,1,positive,1.7711278230313593e-63,3.039390454164856e-72,1.0,1.7643012473630166e-57,1.7711278260707498e-63,1.0
2020-03-23,rb1s,-1,weak,0.0,1.0,4.8827398316666587e-206,0.0,1.0,4.8827398316666587e-206
2020-03-23,si1s,1,downside,1.0,9.95128225837531e-32,1.0345168359112764e-69,4.7723295459689565e-37,1.0,4.7723295459689565e-37
2020-03-24,cl1s,1,downside,0.946668437015405,1.9683462649122273e-91,1.5345018960437827e-25,0.0533315629816682,0.946668437015405,0.0533315629816682
2020-03-24,es1s,1,downside,1.0,5.545240962863969e-103,6.9686507531631145e-102,0.0,1.0,6.9686507531631145e-102
2020-03-24,fesx1s,1,downside,1.0,4.586061094158899e-34,1.038281579926652e-263,1.1829951931821078e-59,1.0,1.1829951931821078e-59
2020-03-24,gc1s,0,downside,1.0,1.4279686744899404e-65,7.2356e-320,3.0997442240881255e-76,1.0,3.0997442240881255e-76
2020-03-24,hg1s,-1,downside,0.9999999916472008,9.335682122046445e-12,3.783017520270437e-62,8.340411919259676e-09,0.9999999916565364,8.340411919259676e-09
2020-03-24,ho1s,0,positive,9.695482941251195e-104,2.58998307920219e-131,1.0,6.579329826261732e-95,9.695482941251195e-104,1.0
2020-03-24,ng1s,0,weak,1.668353098e-314,1.0,1.489858877693413e-259,1.1061012956940709e-210,1.0,1.1061012956940709e-210
2020-03-24,nq1s,1,downside,1.0,2.6454453556148354e-42,1.3730613364014593e-32,9.566499011432987e-241,1.0,1.3730613364014593e-32
2020-03-24,pl1s,-1,positive,9.839741334988885e-135,7.615512977241854e-206,1.0,2.294499458308381e-209,9.839741334988885e-135,1.0
2020-03-24,rb1s,-1,positive,0.0,6.094814095304862e-99,1.0,3.202926608058225e-300,6.094814095304862e-99,1.0
2020-03-24,si1s,1,downside,1.0,3.017813377702551e-40,2.704828674229284e-91,1.8200916268236745e-52,1.0,1.8200916268236745e-52
